"","GTEX.1117F.3026.SM.5GZYU","GTEX.111FC.2926.SM.5GZY7","GTEX.1192X.2926.SM.5N9BA","GTEX.11EMC.2526.SM.5PNVU","GTEX.11EQ9.2026.SM.5P9JI","GTEX.11NV4.1926.SM.5N9D4","GTEX.11P81.2026.SM.5P9GT","GTEX.11P82.0926.SM.5986X","GTEX.11TUW.2426.SM.5EQKB","GTEX.11WQK.2926.SM.5EQKT","GTEX.11ZTS.3026.SM.5EQM7","GTEX.11ZTT.2226.SM.5CVLP","GTEX.12BJ1.2226.SM.5BC6G","GTEX.12WSL.2126.SM.5GCNG","GTEX.12WSM.1826.SM.5BC64","GTEX.12WSN.2226.SM.5DUXT","GTEX.13111.2326.SM.5LZUQ","GTEX.13113.1526.SM.5EGHV","GTEX.1314G.2026.SM.5LZUM","GTEX.131XF.2826.SM.5EGKH","GTEX.131XH.2626.SM.5GCNP","GTEX.1339X.2326.SM.5HL5B","GTEX.13CF2.2426.SM.5LZYL","GTEX.13G51.2426.SM.5LZY8","GTEX.13JVG.2926.SM.5J2N9","GTEX.13NYB.2426.SM.5IFF4","GTEX.13NYC.2626.SM.5K7VN","GTEX.13O21.1926.SM.5MR39","GTEX.13OVI.2326.SM.5KM47","GTEX.13OVK.1826.SM.6PALE","GTEX.13OVL.2926.SM.5IFG3","GTEX.13QBU.2126.SM.5KLZN","GTEX.13QJC.2326.SM.5Q5CD","GTEX.13VXT.1726.SM.5IFF5","GTEX.1445S.2926.SM.5O993","GTEX.145ME.1626.SM.5RQI3","GTEX.146FR.1226.SM.5MR78","GTEX.14B4R.1426.SM.5Q5CG","GTEX.14E1K.2626.SM.664OJ","GTEX.14JIY.3026.SM.6EU1R","GTEX.14PJ3.1526.SM.664O9","GTEX.14PJN.1726.SM.69LO7","GTEX.14PN4.2526.SM.686ZG","GTEX.15CHC.1226.SM.686ZH","GTEX.15EU6.2626.SM.7KUN4","GTEX.15RJE.2726.SM.6LPJ1","GTEX.15SDE.1226.SM.HAV36","GTEX.15SHV.2226.SM.6M464","GTEX.178AV.1426.SM.6LLID","GTEX.17KNJ.2726.SM.7KFRE","GTEX.17MFQ.1626.SM.7938Z","GTEX.18A67.0626.SM.7KFSL","GTEX.18A7B.2826.SM.7KFTK","GTEX.18D9U.2226.SM.7KFTN","GTEX.18QFQ.0626.SM.718AW","GTEX.1A3MV.1726.SM.72D68","GTEX.1AMEY.1126.SM.72D79","GTEX.1AX8Z.0626.SM.731EH","GTEX.1AX9K.2126.SM.72D7K","GTEX.1AYD5.2726.SM.7MXVG","GTEX.1B8KZ.1726.SM.73KV7","GTEX.1B8SF.1826.SM.731DJ","GTEX.1B932.0626.SM.731EM","GTEX.1B97J.2126.SM.79OL6","GTEX.1C4CL.2026.SM.731EB","GTEX.1C64N.2926.SM.79OLM","GTEX.1C64O.0626.SM.7DHL1","GTEX.1C6VR.0726.SM.7P8OV","GTEX.1CB4I.2526.SM.7MKG1","GTEX.1EH9U.2926.SM.7DHLX","GTEX.1GF9X.0226.SM.7P8SM","GTEX.1GMR2.2026.SM.7MKHK","GTEX.1GN1V.2926.SM.9JGI3","GTEX.1GN1W.2526.SM.9JGHX","GTEX.1GPI7.0326.SM.7MKH6","GTEX.1GTWX.2526.SM.9JGHG","GTEX.1GZ2Q.2526.SM.9KNVW","GTEX.1H4P4.2026.SM.9WPNV","GTEX.1HCU7.0126.SM.C1YR3","GTEX.1HFI6.2826.SM.GA91I","GTEX.1HFI7.2426.SM.B2LXV","GTEX.1HGF4.2326.SM.GA91Q","GTEX.1HR9M.2526.SM.A9G3J","GTEX.1HSEH.1826.SM.A96SA","GTEX.1HSGN.0626.SM.A9G2E","GTEX.1HSMP.1926.SM.GA8Z5","GTEX.1HSMQ.0926.SM.A96SI","GTEX.1I1HK.2526.SM.A96SM","GTEX.1I4MK.1326.SM.B2LWT","GTEX.1I6K6.0626.SM.ARU7J","GTEX.1I6K7.0926.SM.A96SV","GTEX.1ICLY.0626.SM.GA915","GTEX.1IDJC.1626.SM.AHZ2R","GTEX.1IDJD.2526.SM.C1YSA","GTEX.1IDJV.2326.SM.GA8ZL","GTEX.1IE54.0826.SM.AHZ2Z","GTEX.1IKJJ.2826.SM.GA8ZM","GTEX.1IOXB.2826.SM.AHZ32","GTEX.1IY9M.2926.SM.A96TH","GTEX.1J1R8.1826.SM.AHZ3B","GTEX.1J8EW.2826.SM.A96T9","GTEX.1J8QM.1826.SM.A96TA","GTEX.1JKYR.0726.SM.AHZ3K","GTEX.1JN1M.2426.SM.ARU93","GTEX.1JN6P.2526.SM.CNNPX","GTEX.1KANC.1326.SM.CYPT8","GTEX.1KD4Q.2526.SM.CXZKL","GTEX.1KD5A.2226.SM.EV79U","GTEX.1LBAC.0626.SM.D3L9T","GTEX.1LC47.2426.SM.DHXKK","GTEX.1LH75.2726.SM.HL11E","GTEX.1LKK1.2926.SM.EVR4Z","GTEX.1LSNL.2626.SM.EV7AT","GTEX.1LVA9.2526.SM.EVR5H","GTEX.1LVAM.0626.SM.HPAFZ","GTEX.1LVAO.2626.SM.EVR4S","GTEX.1MCC2.2226.SM.EV7AJ","GTEX.1MCQQ.2226.SM.DLHC4","GTEX.1MGNQ.1926.SM.DTX8L","GTEX.1NHNU.2226.SM.GRR2I","GTEX.1NSGN.0626.SM.E9J35","GTEX.1O97I.2826.SM.HPAEO","GTEX.1OJC3.1026.SM.E6CQK","GTEX.1OJC4.3126.SM.EXOJK","GTEX.1P4AB.2926.SM.EXOJR","GTEX.1PDJ9.2126.SM.HPAFH","GTEX.1PIEJ.0626.SM.DTX99","GTEX.1POEN.2226.SM.DPRXV","GTEX.1PPH8.1526.SM.E6CQO","GTEX.1QCLZ.2526.SM.EXUST","GTEX.1QEPI.0626.SM.E76QE","GTEX.1QMI2.0426.SM.EWRND","GTEX.1QP28.2026.SM.F2I3M","GTEX.1QP9N.2026.SM.DPRZT","GTEX.1R9K4.0526.SM.E76P1","GTEX.1R9K5.0626.SM.DPRZB","GTEX.1R9PM.1726.SM.E76T2","GTEX.1R9PO.2626.SM.E6CPU","GTEX.1RAZA.0626.SM.EAZ4H","GTEX.1RNSC.2926.SM.EV79L","GTEX.1RQED.2926.SM.HPAFT","GTEX.1S5VW.1026.SM.HK797","GTEX.1S5ZU.0926.SM.HPAEX","GTEX.1S82P.0726.SM.EVR4O","GTEX.1S83E.0626.SM.E9TKC","GTEX.W5X1.2426.SM.HPAGA","GTEX.WFJO.2026.SM.4LVM3","GTEX.WH7G.2126.SM.4M1XU","GTEX.WHSB.2326.SM.4M1XK","GTEX.WOFM.2126.SM.4M9R4","GTEX.WY7C.1426.SM.4OND1","GTEX.WYVS.2026.SM.4RGNS","GTEX.X15G.2126.SM.4PQZR","GTEX.X261.2426.SM.4PQZU","GTEX.X3Y1.1926.SM.4PQZO","GTEX.X5EB.1726.SM.4E3J7","GTEX.XGQ4.2626.SM.4AT6B","GTEX.XMK1.2626.SM.4B65R","GTEX.XV7Q.2426.SM.4BRV8","GTEX.Y111.2626.SM.4TT24","GTEX.Y3I4.1926.SM.4TT8L","GTEX.Y5LM.1826.SM.4VDT9","GTEX.Y5V6.2226.SM.4VDTC","GTEX.YB5K.1726.SM.5IFIZ","GTEX.YF7O.2226.SM.5CVN8","GTEX.YJ8A.1826.SM.GNTAB","GTEX.Z9EW.1426.SM.HPAG9","GTEX.ZA64.1726.SM.5CVMF","GTEX.ZAB5.2326.SM.5IJFR","GTEX.ZC5H.2726.SM.5KLZW","GTEX.ZE7O.2926.SM.51MSG","GTEX.ZF29.2126.SM.DNZYX","GTEX.ZG7Y.2426.SM.DO11H","GTEX.ZLFU.2226.SM.EXUS7","GTEX.ZLWG.2026.SM.DO11F","GTEX.ZP4G.1926.SM.57WDZ","GTEX.ZPU1.2326.SM.57WEP","GTEX.ZQUD.2126.SM.51MSY","GTEX.ZT9W.2126.SM.51MSF","GTEX.ZXG5.2826.SM.5NQ8T"
"1461",6.92933,1.89282,1.74434,1.75287,2.66429,1.22321,1.27681,1.78582,4.04965,2.38275,3.07878,10.2487,7.52831,6.06333,4.01457,4.58587,3.18034,6.01074,4.12493,7.61832,1.56362,1.66677,1.5072,3.00568,5.93212,1.09214,2.81162,7.05466,7.37198,1.49957,0.684618,1.21862,5.16024,1.90816,12.3315,16.1685,12.3125,4.42626,2.89087,0.177209,8.27605,2.615,5.04661,3.18354,3.65629,3.29158,2.17591,3.97441,3.72639,2.9445,1.94943,1.83819,9.13647,3.13891,1.02926,2.46088,3.34694,2.01918,15.4893,1.1751,4.42476,2.35036,1.59022,7.82408,0.950564,1.54107,3.73105,0.94747,3.84096,3.14619,3.4354,6.62887,3.11775,4.79095,1.65602,8.24716,1.01407,1.26973,1.79268,1.32695,10.0311,30.9126,1.82101,5.0353,4.52438,8.2879,9.37776,4.06245,2.93496,1.65647,2.19762,4.10201,4.7749,0.610634,2.9377,6.45727,3.68256,2.14379,1.00396,10.5757,2.97798,7.11543,2.91941,2.86977,11.1032,1.40733,1.83381,0.653161,0.864753,3.45195,5.42298,2.61692,0.406602,0.647934,2.33013,6.41576,2.17206,2.28582,7.61943,1.61604,0.46576,2.72082,2.28387,2.21573,8.8246,3.17764,4.3478,1.02664,3.0598,5.0147,5.68099,6.51339,4.9746,2.35216,2.35064,2.14307,0.835204,4.01801,3.01852,1.52868,1.10043,1.26798,4.56983,1.23416,1.96825,0.494365,4.45325,3.93618,4.36283,5.59492,4.50999,1.68792,3.35855,1.49257,8.32075,3.21179,6.93454,2.36041,13.3353,0.639105,9.42047,1.90959,5.96663,3.21976,3.4677,2.70106,5.42613,3.83026,5.42236,3.46571,1.18324,1.94387,5.1585,0.199615,0.95138,1.76946,1.368,3.52961,2.30346,5.48665
"1462",0.594878,0.337069,0.167151,0.335481,0.120461,0.149507,0.288274,0.406788,0.2875,0.73491,0.563957,0.29169,0.659171,0.328815,0.166968,0.106701,1.05287,0.431561,1.68538,0.327071,0.446807,0.302752,0.105575,0.332235,0.20334,0.254143,0.337424,0.187251,0.546326,0.667084,0.099355,0.371676,0.273667,0.034929,0.642209,0.589177,0.40505,0.195029,0.358053,0.13477,0.652453,0.168884,0.389442,0.364447,0.381658,0.339593,0.386953,0.124879,0.801761,0.693362,0.409657,0.895977,0.303015,0.274342,0.441277,0.080179,0.20962,0.699979,1.46232,0.561211,0.177127,0.517826,0.418021,0.459208,0.148254,0.363199,0.807543,0.4105,0.509384,0.165286,0.831494,0.250197,0.311205,0.424575,0.292195,0.320815,0.334716,0.167273,0.665531,0.088302,0.36915,0.767525,1.11398,0.156615,0.253262,0.417114,0.301384,0.244665,0.234454,0.252907,0.396665,0.596563,0.327133,0.229818,0.268432,0.378717,0.12962,0.188571,0.439956,0.537593,0.417198,0.650136,0.361747,0.521193,0.58635,0.257539,0.226677,0.102098,0.183498,0.217443,0.567083,0.3171,0.045946,0.350851,0.170885,1.00926,0.333021,0.217299,0.453972,0.275877,0.495903,0.463901,0.439593,0.178122,0.226356,0.313698,0.830568,0.277677,0.458848,0.643627,0.621777,0.235866,0.741749,0.23142,0.110938,1.23108,0.111397,0.603394,0.159879,0.114851,0.174039,0.370078,0.398665,0.164785,0.876879,0.19543,0.346372,0.406331,0.485146,0.763044,0.775084,0.423452,0.426198,0.100762,0.137842,0.190679,0.215423,0.765621,0.609833,0.095214,0.86108,0.66078,0.444457,0.17558,0.302469,0.289653,0.267301,0.76123,2.0378,0.610856,0.101741,0.698432,0.263679,0.393755,0.353016,0.255539,0.503667,0.113043,0.454172,0.929933
"1463",301.165,145.205,84.774,139.132,56.2186,110.482,137.925,124.238,118.994,95.268,86.3036,304.431,57.2236,168.521,134.486,42.2862,303.485,379.945,92.8988,179.252,112.498,111.368,194.183,134.862,124.797,73.6413,212.506,264.765,164.05,85.4128,30.2961,49.7899,141.814,36.8105,294.92,315.35,293.693,107.249,63.83,66.9306,158.467,135.236,163.271,225.73,216.491,86.0478,178.573,111.501,126.625,211.659,209.615,183.091,181.928,40.1701,82.2903,90.0078,135.224,498.694,464.823,118.136,92.2322,111.776,124.796,143.881,147.747,152.897,106.101,116.991,82.2497,118.196,261.411,184.717,239.052,245.229,165.736,195.71,72.0539,89.5521,70.1215,84.02,293.948,409.302,276.621,217.269,210.303,83.0909,346.392,216.16,133.204,235.951,364.713,137.654,182.306,129.905,67.0461,217.096,131.334,58.0672,136.783,417.203,236.805,211.219,143.569,186.867,347.483,262.457,117.465,95.4547,126.189,35.2203,304.74,93.6205,49.7878,102.952,153.897,198.203,143.629,171.148,169.919,70.2397,393.813,82.2843,172.632,277.222,314.588,64.474,114.657,47.125,67.78,235.678,303.365,362.382,200.86,66.1875,113.667,320.991,67.7027,285.284,126.954,74.2674,64.9558,128.527,127.64,127.409,166.69,131.774,192.006,120.606,234.182,94.0579,157.799,201.945,287.938,83.7705,133.199,248.954,300.007,141.442,107.434,87.8524,406.619,51.6312,314.033,219.612,179.746,87.2381,180.417,73.5021,26.7947,224.782,124.238,63.7979,162.767,26.4404,74.0653,46.7529,66.1658,125.357,99.3601,123.492
"1464",0.962993,1.11851,2.78101,1.09825,0.486852,0.894616,0.863586,0.612365,0.438054,0.595054,2.03978,0.693295,1.51446,0.4319,0.360516,0.840918,0.668834,0.608336,0.778783,0.610498,1.71242,0.356785,0.323572,0.766994,1.6239,1.07174,0.509557,0.685694,0.776787,1.05146,0.458353,1.54068,0.667576,0.744873,0.509642,0.999197,0.926239,0.630578,1.64179,0.265531,0.591413,0.85924,0.599566,0.655067,0.783298,0.802905,0.750101,0.843582,0.905068,1.41849,1.49469,0.747032,0.955229,0.730641,1.69187,0.497854,1.13577,0.709906,0.589494,0.96424,0.725166,0.971668,0.552913,1.14688,0.519288,0.9862,0.632475,1.71589,1.68655,0.339816,1.17789,0.712886,1.038,0.500912,0.756634,0.513372,0.540295,0.811251,1.88031,1.49726,1.2297,0.754783,0.601583,0.844512,1.26847,0.593538,0.908171,0.995718,1.06796,1.0906,0.489635,0.627802,0.716795,1.02373,0.528881,0.650508,2.04308,0.374764,1.65339,0.722181,1.1079,0.692833,0.501555,1.47615,0.749691,1.24548,1.15515,0.712678,0.647876,0.761634,0.716356,0.552283,0.955554,1.23262,0.867707,1.33161,1.20882,0.881833,1.11515,0.886296,2.83559,1.9345,0.713781,1.81323,0.798516,0.778306,0.693588,0.955246,1.22423,0.840024,1.04539,1.39875,0.765819,0.795852,0.524585,1.00865,1.14224,0.883898,0.847648,0.787597,1.41043,0.797203,0.548006,0.827384,1.74955,0.847106,1.1699,0.793961,0.933284,1.20963,0.637584,1.20197,0.737317,0.491593,1.15998,0.891739,1.22864,0.656985,0.539004,1.05054,0.889708,2.96148,1.33884,0.441197,0.710395,0.641642,0.941502,0.696546,1.0251,0.81081,1.20273,1.82394,0.808137,2.93496,1.82793,1.67826,1.8671,0.532061,1.80688,1.18049
"1465",0.810209,0.684592,4.61634,2.06491,0.489041,0.584481,0.68881,0.319037,0.450303,1.2683,2.22636,0.465064,3.65196,0.781383,0.264788,1.17168,0.496657,0.657066,0.457968,0.490887,2.20909,1.26207,0.449346,0.845574,0.913917,0.273266,0.378383,0.656898,0.29725,0.454276,0.396055,3.91987,0.9651,0.216876,0.554263,0.609451,0.893245,1.24299,1.90631,0.107551,1.04335,0.334833,0.246703,0.921618,0.527931,0.260166,1.19005,0.470764,1.54963,0.640704,1.71774,0.92214,0.18638,0.496049,2.07684,0.397096,0.936789,1.04792,0.967807,0.507155,0.328967,0.563733,0.308555,2.65368,1.00959,0.99765,1.16988,1.17378,4.52591,0.489382,1.44068,0.622546,0.623081,1.29849,0.803031,0.243978,1.01153,0.722895,7.36124,0.628658,0.732132,0.849692,0.836582,1.10161,0.572207,0.996145,1.84866,0.587246,0.710414,0.885505,0.80549,1.04878,1.5784,0.396929,0.764974,0.901002,0.516294,0.77607,1.18594,0.832033,1.12716,0.856232,0.604459,2.48864,0.748682,0.567995,1.16643,0.556218,0.489842,0.582179,0.711378,0.518975,0.534518,0.698065,1.18714,0.457167,1.85849,0.706762,0.632351,0.628223,0.468013,4.03323,0.639331,0.867624,0.888171,0.230767,0.224744,0.487744,0.594018,0.544388,1.05009,0.978042,0.540414,0.315188,0.462729,0.964935,0.721891,0.763762,0.811621,0.472322,0.503144,0.252018,0.562966,1.22624,1.30389,1.5693,2.56467,0.777522,0.845456,1.2468,0.58647,0.714805,1.79628,0.931244,0.723901,1.26283,0.781757,0.612508,2.68773,0.664609,0.776319,4.15369,1.27121,0.571846,0.736609,0.868966,1.04743,0.475674,3.62512,0.357602,1.55889,4.53813,0.615167,3.46485,4.83779,3.20741,4.47158,0.481129,2.93672,1.17942
"1466",14.8145,3.46432,0.418472,1.31343,2.01419,1.18896,5.89881,5.222,2.79441,3.20239,1.99327,1.86555,0.82925,2.2154,1.05497,1.11725,15.7898,5.61766,22.3092,4.18674,2.46617,4.09522,1.11945,1.12089,7.15819,1.59558,1.10334,2.69744,10.466,3.78858,0.89932,0.857295,2.59088,0.653588,5.0244,10.8338,2.54799,1.31236,0.552226,1.01593,2.60812,2.76543,5.31057,5.48013,3.04567,2.02546,3.31713,0.67389,4.25066,7.5905,2.47351,9.96697,4.5707,1.42437,5.32936,0.824397,1.15301,4.9547,15.8227,7.85435,0.865892,2.07301,2.20071,1.23443,1.90385,0.711971,7.84465,1.71942,1.64591,2.23518,2.49989,3.39777,3.79416,3.47752,2.01385,3.92836,0.798191,1.0801,1.88626,1.40444,2.80452,5.89277,10.307,2.2943,4.55516,2.76424,2.27926,2.61553,2.00704,2.02389,7.75316,7.32975,1.87434,0.882911,3.14018,3.69389,0.933556,0.964965,2.42968,5.55452,5.21706,7.94497,3.85348,5.01906,7.77983,0.930943,1.02104,1.48467,1.5332,1.72429,4.30833,1.30963,0.534548,1.07572,1.19175,6.23852,1.45054,1.47015,6.11078,2.96247,3.43641,3.2116,4.12241,1.98049,2.86871,8.8905,11.1105,0.677655,5.44813,3.08628,2.67232,3.94953,4.32747,5.16416,0.999865,15.8646,0.711244,3.7817,1.26373,1.29688,3.02052,1.93587,2.4167,0.514317,8.17973,3.52275,4.0079,4.5399,4.63784,14.8796,8.48134,5.3937,5.084,0.915784,1.63498,2.34398,2.67491,15.2476,4.27558,1.36294,9.01294,1.87673,3.94821,2.25296,4.01428,2.13329,2.69177,13.0143,28.9759,9.10203,1.13742,0.942145,2.40756,0.729387,1.41528,1.76653,2.63071,1.13204,1.74802,12.16
"1467",33.2406,27.2299,12.5484,6.86346,20.9664,29.6832,38.5456,23.7982,17.1378,10.8399,8.99432,20.9522,4.25756,19.3522,11.9469,13.5451,32.8461,34.7381,32.3707,16.2505,7.43064,30.7656,18.3157,30.4286,26.0538,20.8479,10.1928,30.5894,45.0598,28.8443,18.9262,7.16141,24.5289,7.76193,25.2495,26.0851,31.6021,18.7673,16.4259,6.19961,33.1123,18.2591,23.4884,32.9384,41.9918,21.1755,42.303,15.4469,33.3672,30.6358,24.0411,51.879,17.5188,23.996,18.7624,12.3131,22.4755,40.4811,30.5333,28.4278,20.2108,29.598,22.5794,13.5859,24.6846,23.4738,39.0994,14.3745,14.8961,21.0464,34.7615,19.3733,26.4691,19.503,30.2054,24.4949,19.152,21.4311,6.89546,23.8283,40.1906,38.651,31.2005,28.2352,27.6939,17.9087,26.2291,23.345,26.0349,44.2773,34.7801,26.6558,24.2731,39.2016,26.4942,26.6378,24.9016,15.3994,19.8496,35.1628,34.907,27.7621,34.4037,20.4669,37.7351,47.7857,24.2881,22.9082,24.4648,25.8824,29.0091,26.6587,15.9589,25.7151,21.7502,31.6992,24.4597,30.8128,43.7939,33.2835,43.0614,7.45684,49.3027,27.047,33.8805,34.5454,57.5429,9.73953,60.0028,22.8506,36.4304,47.834,32.2194,32.549,16.8765,39.0305,25.1331,16.8214,17.7174,19.914,18.9824,17.2369,22.8946,25.8398,32.844,18.4947,26.2441,30.4818,29.5823,23.1451,51.8404,25.0952,37.0603,29.1099,17.7522,38.5249,24.979,41.5748,19.0231,28.977,26.6684,7.26613,20.8776,36.5577,25.4845,15.7346,17.2103,25.2096,11.9362,22.1284,18.2033,5.17447,39.7841,5.8771,7.69665,14.0803,14.9457,9.75885,10.0472,46.0088
"1468",9.26878,3.71324,42.1222,38.7054,1.55161,1.8213,4.01247,3.63537,1.92564,4.66587,30.7608,2.07664,29.2644,3.52312,2.21588,1.37192,5.64618,3.98667,9.32391,3.44867,27.9281,2.84271,3.01653,2.88997,4.7344,2.31976,11.8656,7.12605,4.21027,4.41559,1.36224,32.4459,2.6887,0.835545,4.29397,2.55709,3.68993,0.927079,18.4342,0.604467,4.53759,3.80975,3.87799,5.65901,6.91857,2.33548,6.21442,2.82721,4.52766,8.29297,17.1943,16.8708,3.01628,4.70692,23.5977,0.871797,1.5043,4.24216,19.1899,6.13975,2.36615,1.93809,3.21662,12.2224,1.8126,3.61395,10.5585,20.0461,18.2775,3.40945,3.5752,3.03852,4.46103,3.13202,6.54027,2.8827,2.12227,2.69321,32.6163,1.76023,4.0966,6.67929,2.93866,2.73584,1.78351,4.33063,2.0674,1.63106,3.34444,1.14147,6.97357,4.02281,3.21085,2.50972,6.63055,2.20675,2.74963,2.27502,7.94187,12.0926,5.34244,4.40148,5.04779,18.7499,6.24832,2.13521,3.07809,1.81427,1.40462,2.4229,3.26149,3.49933,1.41965,2.83128,2.23592,4.24027,7.38774,1.62923,5.14767,3.84606,4.98032,70.3527,8.42825,2.42632,4.20281,5.21109,5.19727,4.82358,14.0917,20.7898,6.30638,3.85453,6.7022,1.38395,1.24395,12.7198,3.12316,37.0235,1.35595,4.1924,3.45623,2.41972,4.38013,2.06628,13.7737,4.2074,17.0314,12.1699,13.2043,9.49354,17.5732,1.95292,4.38265,3.44334,1.25745,2.13024,1.6273,6.34971,29.0734,1.6323,5.16271,38.1267,7.63131,2.13046,3.8333,5.13105,6.32267,6.7177,74.0412,11.2284,1.48141,28.076,2.2485,25.7888,29.9221,16.3606,26.5061,1.16426,36.0662,5.22532
"1469",0.314701,0.034044,0,0.059426,0.026673,0,0.087346,0.157878,0.088273,0,0.14116,0.133274,0.051455,0.197185,0.039503,0.153569,0.152678,0.121194,0.237036,0.049551,0.017618,0.032578,0.101299,0.135239,0.062433,0.141176,0,0.195999,0.14591,0.010522,0.083705,0.069472,0.112535,0.201087,0.025675,0.214675,0.16915,0.086367,0.018739,0.024246,0.048002,0.135378,0.041712,0.134966,0,0.097751,0.179651,0,0.171406,0.282595,0.087347,0.051971,0,0.087138,0.078468,0.027975,0,0.280894,0.043061,0.612487,0.026486,0,0.235604,0.055852,0.0569,0.070283,0.389822,0,0.138817,0,0.072712,0.232676,0.01342,0.190272,0.048062,0.140628,0.015477,0.024692,0.024097,0.046214,0.153364,0.240733,0.096129,0,0.095384,0.066703,0.127577,0.046181,0.148595,0.027471,0.082539,0.132484,0.101343,0.191747,0.100784,0.125784,0.070398,0.02832,0.011726,0.140677,0.078319,0.129468,0.250679,0.082044,0.134665,0.084241,0.019624,0.083967,0.059158,0.021398,0,0.020172,0.02939,0,0.099038,0.15633,0.079551,0.037343,0.169708,0.10116,0.031031,0.077786,0.127172,0.042727,0.136517,0.066887,0.047499,0.050748,0.096307,0.188807,0.085909,0.080665,0.074589,0.012112,0,0.105257,0.013792,0.077481,0,0.017174,0,0.085221,0.06227,0.015301,0.159752,0.13126,0.158258,0.057997,0.021992,0.201968,0.090144,0.020659,0.134649,0,0.14795,0.060315,0.163181,0.113664,0.016406,0.018272,0.254869,0.020902,0.022744,0.029299,0.069191,0.054082,0.068775,0.114894,0,0,0.076398,0.035688,0.168666,0.095589,0.083979,0.057691,0.096653,0.036155,0,0.161686
"1470",30.984,26.1393,20.1898,14.9196,18.6093,22.2467,31.6012,25.6641,16.8893,26.3816,19.3557,26.1305,19.6668,27.2966,16.682,15.4002,30.6435,34.709,31.4345,19.3722,17.5295,33.3849,14.1169,23.0975,21.1556,15.8016,18.3273,32.642,27.8526,25.4055,14.712,14.3301,23.9359,15.277,23.7451,27.1207,25.6294,18.0927,15.4314,8.77382,28.8052,18.8025,18.6371,32.9805,33.219,21.4659,31.2134,18.5506,27.8543,27.297,24.4623,31.5068,20.8413,23.4979,24.2124,16.8622,20.2629,37.4835,38.4035,29.6286,22.9027,24.3607,24.3295,28.928,22.1268,22.8938,37.6081,19.5608,21.5438,24.2432,28.2326,19.7586,21.4274,28.1015,25.4535,23.0892,17.4764,18.1878,18.214,19.2797,30.0359,26.9845,30.0275,25.5169,28.8272,23.4237,26.7347,23.8396,25.8874,32.1859,32.495,22.3999,27.2486,24.7647,20.2315,22.7388,22.0833,15.3587,24.4679,30.5806,24.2468,29.4235,34.1879,22.5662,23.8177,28.1033,20.05,18.5519,19.3867,17.4877,28.2351,19.6526,15.6385,19.1323,20.1061,22.7221,26.2947,23.0885,31.5056,28.2638,24.3192,19.7697,29.0505,26.8671,29.1742,23.7429,35.6369,15.0184,34.4383,27.8365,28.5126,25.7648,33.227,21.9573,16.8179,33.5817,19.4733,18.9823,20.9716,21.1816,20.4959,19.4999,15.7368,20.7255,28.0097,14.1835,28.561,25.7412,31.1971,26.5875,38.2771,26.4056,31.0421,23.6246,19.0894,27.16,23.7658,28.2009,23.1671,22.7179,26.9003,16.0224,24.6427,25.957,22.5936,17.0133,19.3315,24.6133,21.7846,17.5393,13.7322,15.4235,24.4081,13.4504,12.1229,21.1599,17.3116,14.5251,17.1771,29.2739
"1471",36.2638,20.1475,25.3162,32.3722,33.746,9.47553,32.237,26.0816,19.5839,9.54296,41.2368,27.469,24.9054,39.6112,13.4818,11.0812,48.9914,66.602,18.9341,72.1754,60.7655,21.8244,62.632,17.3198,42.7701,11.4522,47.5797,44.6888,38.3015,25.9383,5.76653,44.0394,30.66,13.0699,28.1593,31.7714,41.747,16.1017,20.8474,33.9428,29.1564,31.4655,51.808,30.8743,50.2894,36.9753,32.9549,23.3458,26.3907,37.1641,25.9115,30.1976,35.7758,11.3463,25.6251,20.2608,38.2715,57.8162,54.9071,30.8552,19.8078,14.9766,32.5922,36.5974,20.709,18.9919,44.9991,22.4793,25.016,39.898,18.5939,27.933,20.0389,29.3933,31.8187,60.3278,16.1893,17.0069,26.8618,13.7687,62.4331,39.2658,45.7781,34.7525,26.4748,36.2669,27.7497,29.0791,32.6964,36.574,53.7497,23.2956,37.0776,14.4681,16.6845,24.5438,18.2746,10.6604,25.6065,37.7215,30.8188,41.0348,22.8582,25.8593,17.9893,41.9802,12.8721,12.5417,15.8275,21.9219,49.1743,21.0634,8.72291,14.9873,23.5644,32.3893,51.9127,14.2047,22.9293,19.4863,23.5872,18.4247,26.2265,41.3021,34.9145,17.6571,35.1063,9.48627,41.2914,55.2174,28.7841,52.5934,41.136,19.5685,26.622,51.6811,57.6725,62.0782,19.8476,43.6842,7.97411,11.1473,16.1161,38.0842,50.2507,29.5808,42.1395,42.1482,46.9927,35.5756,62.5075,25.6798,35.0655,36.5793,28.0652,32.3279,18.0789,64.0503,52.3302,14.1528,68.5492,15.8859,29.5174,17.6613,37.8079,7.63889,25.5204,25.4904,49.6973,57.8374,9.55838,30.8808,24.9463,23.4297,31.2539,17.7394,25.8147,13.4494,18.3912,28.279
