"","GTEX.1117F.2526.SM.5GZY6","GTEX.113JC.1926.SM.5N9GE","GTEX.11DXX.1726.SM.5H11T","GTEX.11EM3.1826.SM.5A5KO","GTEX.11EMC.1926.SM.5A5JU","GTEX.11GSP.2226.SM.5HL5Q","GTEX.11I78.2026.SM.5987C","GTEX.11P81.2126.SM.5HL6N","GTEX.11TTK.2726.SM.5GU58","GTEX.11VI4.0726.SM.5GU5B","GTEX.11XUK.1326.SM.5EQM4","GTEX.12WSD.2926.SM.5LZUH","GTEX.12WSJ.1326.SM.5GCOB","GTEX.12ZZX.1926.SM.5EGKC","GTEX.131XG.2126.SM.5DUXG","GTEX.131YS.2426.SM.5J2OD","GTEX.132AR.1626.SM.5EGHP","GTEX.1399S.2326.SM.5K7YV","GTEX.1399U.1526.SM.5J2N7","GTEX.139D8.2626.SM.GJ3QN","GTEX.13D11.1326.SM.5IJFY","GTEX.13FTY.2026.SM.GIN9K","GTEX.13N11.1526.SM.5L3FL","GTEX.13OVI.0926.SM.5J1MI","GTEX.13PL7.2726.SM.5L3GB","GTEX.13PVR.1426.SM.5S2PW","GTEX.13QBU.1726.SM.5IJFQ","GTEX.13QIC.1826.SM.5J1MY","GTEX.13U4I.2026.SM.5LU3L","GTEX.13W3W.2326.SM.5LU4Y","GTEX.145LS.2526.SM.5TDC9","GTEX.145ME.1426.SM.5RQJS","GTEX.146FH.2626.SM.5Q5E1","GTEX.146FR.2426.SM.5NQAU","GTEX.147F3.1526.SM.5MR7L","GTEX.14A5I.2726.SM.5MR84","GTEX.14AS3.1726.SM.5RQJV","GTEX.14BMU.1926.SM.5S2QC","GTEX.14DAQ.2326.SM.5S2QX","GTEX.14H4A.2426.SM.664OQ","GTEX.14JG6.0726.SM.69LQH","GTEX.14PJ6.1626.SM.6872D","GTEX.14PJM.2926.SM.69LOE","GTEX.14PKU.1326.SM.6871B","GTEX.14PN3.1626.SM.6AJAV","GTEX.15DYW.2926.SM.6PANA","GTEX.15ER7.2526.SM.7KUFW","GTEX.15SB6.1426.SM.7KUEM","GTEX.15SDE.1726.SM.6LPJS","GTEX.15SHU.2926.SM.7KUKT","GTEX.15UF6.2126.SM.6M46Z","GTEX.16MT8.2426.SM.GQ1DK","GTEX.16NGA.1626.SM.72D6M","GTEX.16NPV.2526.SM.6M483","GTEX.17F9Y.2326.SM.7DUFP","GTEX.17JCI.2526.SM.7DHLB","GTEX.183WM.2126.SM.7LG4I","GTEX.18A7A.2826.SM.7LT8J","GTEX.18D9A.1026.SM.7KFRU","GTEX.1A8FM.2426.SM.7IGPE","GTEX.1AMFI.1526.SM.73KVY","GTEX.1C475.0526.SM.793AC","GTEX.1CAMS.2326.SM.793CR","GTEX.1EWIQ.2326.SM.7IGNF","GTEX.1F48J.2526.SM.7P8TU","GTEX.1F5PL.1826.SM.7P8PP","GTEX.1GF9U.1926.SM.7P8TZ","GTEX.1GMR8.2526.SM.7RHI9","GTEX.1GN1U.2426.SM.9KNTU","GTEX.1GN1W.1526.SM.7P8TG","GTEX.1HBPH.2926.SM.9WPNX","GTEX.1HBPM.2726.SM.9WYUA","GTEX.1HCU6.2326.SM.ACKXP","GTEX.1HCUA.1026.SM.A9SMI","GTEX.1HFI7.1126.SM.A96S5","GTEX.1I1GT.1226.SM.B2LVK","GTEX.1I4MK.1726.SM.ARL7O","GTEX.1ICG6.1626.SM.ARL81","GTEX.1IDJU.1026.SM.AHZ2U","GTEX.1IE54.2626.SM.CMKFY","GTEX.1J1OQ.1826.SM.CL53R","GTEX.1J8EW.2526.SM.CKZO2","GTEX.1JMQL.2326.SM.CNNPV","GTEX.1JN1M.2326.SM.ARZNG","GTEX.1JN76.1526.SM.CNPPF","GTEX.1LGOU.1126.SM.D3LAI","GTEX.1LGRB.2126.SM.COH48","GTEX.1LH75.1726.SM.DHXKZ","GTEX.1LKK1.1826.SM.GNIPA","GTEX.1LNCM.1026.SM.E9U5D","GTEX.1LVAM.1926.SM.E6CIM","GTEX.1LVAN.1626.SM.CNPQ7","GTEX.1MA7W.1226.SM.HL9SB","GTEX.1MCC2.1126.SM.EVYD6","GTEX.1MCYP.1326.SM.EV7AD","GTEX.1NUQO.1826.SM.E6CQU","GTEX.1PIEJ.1926.SM.EVYB7","GTEX.1QCLZ.2226.SM.DTX7R","GTEX.1QP28.1426.SM.EVR4E","GTEX.1QPFJ.1626.SM.DTX7X","GTEX.1R9JW.1426.SM.DTX9K","GTEX.1S5ZU.2626.SM.E9TII","GTEX.N7MT.1926.SM.3LK5N","GTEX.NPJ7.2526.SM.EV79A","GTEX.O5YV.2226.SM.HM8V7","GTEX.OHPK.2526.SM.3MJH9","GTEX.OHPL.2526.SM.3MJGT","GTEX.OHPN.2426.SM.E9TI5","GTEX.OXRK.2026.SM.GOQY5","GTEX.P4PP.2526.SM.3P61P","GTEX.P78B.2226.SM.3P5ZZ","GTEX.PLZ4.2726.SM.3P61A","GTEX.PWCY.1726.SM.48TD3","GTEX.PWN1.2526.SM.48TDS","GTEX.PX3G.2526.SM.48TZV","GTEX.Q734.1426.SM.DTXFX","GTEX.QCQG.1226.SM.48U23","GTEX.QDT8.2526.SM.48TYX","GTEX.QVJO.2526.SM.CYPRA","GTEX.R45C.2226.SM.GQ1EF","GTEX.RNOR.2526.SM.F21KT","GTEX.RTLS.2126.SM.GPRWH","GTEX.RU1J.1426.SM.46MUV","GTEX.RWS6.1726.SM.47JXP","GTEX.S341.1226.SM.4AD5S","GTEX.S4P3.1126.SM.4AD52","GTEX.S4UY.1026.SM.4AD53","GTEX.S7SF.1426.SM.4AT5A","GTEX.SE5C.1126.SM.4BRWZ","GTEX.SN8G.2626.SM.EXUQT","GTEX.T2IS.1926.SM.4DM74","GTEX.T6MO.1226.SM.4DM5S","GTEX.TML8.1126.SM.4DXSS","GTEX.TMMY.1926.SM.4DXUU","GTEX.TSE9.2526.SM.4DXUS","GTEX.U3ZN.0926.SM.4DXTU","GTEX.UJHI.1326.SM.4IHJO","GTEX.W5WG.1026.SM.4LMIF","GTEX.W5X1.2226.SM.GRR1G","GTEX.WEY5.0826.SM.4LMIH","GTEX.WI4N.2626.SM.GPI8F","GTEX.WRHU.2926.SM.4MVNQ","GTEX.WYBS.2826.SM.GOQYI","GTEX.WYVS.1426.SM.4ONCV","GTEX.X15G.1926.SM.4PQZQ","GTEX.X8HC.2826.SM.46MWJ","GTEX.XUW1.0326.SM.4BOOR","GTEX.XUZC.1226.SM.4BRVJ","GTEX.XV7Q.1626.SM.4BRWC","GTEX.XYKS.2826.SM.H7OG8","GTEX.Y3IK.2226.SM.4YCD4","GTEX.YFC4.2926.SM.5IFJ8","GTEX.YJ8O.1226.SM.5P9JE","GTEX.ZAJG.2926.SM.5HL8P","GTEX.ZAK1.2426.SM.EXOHM","GTEX.ZC5H.2226.SM.4WAWS","GTEX.ZE7O.2426.SM.57WD7","GTEX.ZGAY.2226.SM.4YCCX","GTEX.ZLWG.1126.SM.4WWFQ","GTEX.ZP4G.0826.SM.4WWF3","GTEX.ZQG8.1126.SM.51MRL","GTEX.ZTPG.2226.SM.57WF9","GTEX.ZV6S.1326.SM.59HJA","GTEX.ZVT2.0626.SM.5GICR","GTEX.ZVT3.2726.SM.5GU5X","GTEX.ZVZQ.2726.SM.GPRY1","GTEX.ZXES.0626.SM.5E45P","GTEX.ZYVF.0326.SM.5GIES","GTEX.ZYY3.2626.SM.5N9DH","GTEX.ZZPU.2226.SM.5EGIV"
"1511",165.257,134.971,109.83,65.7303,106.058,98.3273,56.4661,111.842,138.032,73.743,49.0888,63.9588,92.9011,122.702,95.4204,138.761,83.1949,74.6074,55.8505,126.092,62.805,94.6067,69.2647,54.888,47.487,67.4716,53.4578,143.736,90.5151,86.2016,111.623,68.547,128.497,71.8032,75.3288,98.2729,138.325,65.2007,133.039,51.0345,56.1003,47.0993,116.879,33.9244,50.1921,123.855,161.755,92.8749,66.1823,105.875,106.827,117.459,52.3448,87.4408,117.82,179.367,107.405,139.803,67.5244,136.153,71.4779,40.8566,66.0351,111.463,74.3482,58.7262,70.7434,119.527,93.1412,48.0572,64.3934,84.9824,81.8421,62.3807,61.2264,74.5925,74.5961,95.6366,63.411,100.409,129.339,149.032,75.3961,86.175,74.7331,40.2696,64.1133,113.093,138.448,118.313,72.0616,63.8667,44.8872,117.139,80.0111,69.5501,104.583,79.6736,72.1306,65.5408,84.016,102.222,122.338,95.1343,93.5787,45.1606,94.5069,109.385,114.404,66.2104,107.867,112.178,62.692,51.7823,80.7726,115.781,94.4641,93.925,90.1712,97.5759,128.435,110.742,105.939,86.4608,44.9556,56.7375,43.9172,98.2817,75.1474,148.596,105.825,52.0419,72.0459,93.6903,168.443,82.6372,97.9505,89.0827,100.872,77.9152,88.7203,79.1694,138.541,93.8986,117.092,127.141,69.702,104.235,117.698,118.524,80.5272,82.9037,113.156,131.541,121.033,130.005,166.294,75.6412,46.9336,76.0398,82.1659,84.5433,96.0683,53.2102,161.824,143.922,42.1274,118.836,128.871,44.2635
"1512",0.003802,0.039084,0.003553,0.216118,0.016302,0.247007,0.007076,0,0.016141,0.032209,0.010629,0.256716,0.162974,0.069712,0.030463,0.036967,0,0.013907,0.007837,0.009754,0.013441,0.005412,0.216807,0.086773,0.07215,0.005063,0.011006,0.138312,0.098045,0.013964,0.02805,0.034758,0.12341,0.064502,0.087671,0.028444,0.009586,0.028532,0,0.012731,0.032116,0.002576,0.322205,0.002598,0,0.094269,0.032853,0.015722,0.004338,0.037377,0.018852,0.03992,0,0.028454,0.009928,0.139428,0.058919,0.062915,0.059912,0.003846,0.008879,0,0.060676,0.049982,0.049078,0.002451,0.004474,0.020533,0.096875,0.027519,0.004733,0.024928,0.141553,0.081847,0.248697,0.206483,0.147667,0.119204,0.002559,0.030356,0.012105,0.034094,0.003694,0.298096,0.016185,0.017856,0.131315,0,0.007982,0.005438,0.014651,0,0,0.029918,0,0.095163,0.045321,0.127218,0.024334,0.091669,0.025031,0,0.092185,0.064528,0.18777,0.011648,0.066485,0.031436,0.0255,0.103665,0.043121,0.027592,0,0.004569,0.030267,0,0.069007,0.110132,0.007727,0.055312,0.004923,0.117012,0.136092,0.02796,0,0.032301,0.022143,0,0,0,0.010125,0.036161,0.00803,0.158589,0.11129,0.008492,0.080757,0.047353,0.016068,0.048341,0.04467,0.186994,0.116539,0.023549,0.058615,0.039042,0.038871,0.116257,0.154961,0.007353,0,0.404506,0.010233,0,0.027026,0,0.012731,0.074371,0,0.060286,0.018496,0.156678,0.053987,0,0.117715,0.0191,0.019028,0.103258,0.014131,0
"1513",2.28453,7.64556,5.05937,58.1925,5.49515,15.6174,2.08286,3.19871,1.01201,11.7903,3.38391,38.5492,100.101,20.7644,4.68802,14.5081,2.22701,5.00513,8.70976,15.1004,16.5546,29.1979,23.1217,32.2495,7.41098,9.70822,8.58986,8.84652,25.2602,50.2651,29.8853,7.19566,34.3258,6.69255,9.94748,12.877,1.68601,8.97911,35.6201,5.31791,19.2126,11.4455,35.8166,6.79049,1.96063,21.5005,7.06196,3.74834,4.86328,6.03295,19.4335,12.269,2.4482,10.8891,8.65165,19.161,6.13105,13.7841,13.5007,5.67427,3.58393,11.0243,11.9939,18.7409,13.0772,11.6038,3.23523,31.4119,22.0279,11.8394,4.55512,3.95793,12.1744,17.8289,27.3125,21.7103,26.2442,5.94841,0.81886,30.875,4.99733,1.25965,1.85903,26.1505,3.91395,3.65766,25.203,4.39676,5.08881,13.4702,2.7437,2.34809,1.92527,63.1359,0.501058,11.5328,13.5523,5.99934,2.5015,22.998,5.36021,8.71718,1.88724,21.6779,24.1525,4.71623,31.4376,18.9671,3.92418,9.83471,18.4494,17.7263,7.77046,9.81065,14.4815,3.63502,8.99343,26.1768,4.95478,15.3848,15.1294,17.495,32.8766,27.126,1.1429,5.5922,19.7067,2.40993,2.97662,10.7027,41.2677,2.76346,13.8781,16.0046,18.5266,10.9426,33.5932,23.1149,5.76982,74.2569,16.0401,39.4186,20.6525,11.514,7.47136,7.28887,14.0172,8.03563,18.2575,2.16726,6.5272,102.912,3.97454,4.75524,27.4495,2.84561,21.5194,28.1811,6.27936,12.0487,19.4281,14.5026,17.812,5.52584,12.6232,53.9332,4.62487,19.8562,17.3162,0.737079
"1514",3.45394,2.85467,8.84392,0.066535,2.3324,1.70126,9.14751,3.30828,1.01209,5.74555,6.90554,2.81192,0.089966,0.662633,1.55013,3.25487,1.1105,5.82571,4.93972,2.79128,5.68076,0.693157,1.26212,2.21232,8.46065,11.651,2.37868,2.34532,4.41446,0.484335,2.20781,2.74742,6.71722,0.749865,0.59649,1.06248,13.1789,7.97434,8.42688,4.01511,2.66069,12.4536,5.30762,5.854,6.06629,4.66712,6.31118,5.38629,6.37103,3.268,0.62247,2.55631,4.4282,1.86002,4.88728,3.72013,4.11479,4.49362,1.91825,1.7701,5.17908,4.83547,2.85801,2.26041,2.8317,3.28639,9.2941,1.19743,2.81514,2.84981,2.36777,1.30943,3.25421,6.62841,0.060939,2.01208,0.859626,8.76915,3.67671,0.030373,3.96064,2.93372,0.78365,9.33684,4.77484,2.73607,0.570597,8.51463,1.32572,2.77506,4.74943,7.43512,5.79426,0.607894,3.97615,3.68576,6.25777,6.23712,6.38719,0.60427,5.50981,0.046023,3.1448,1.2457,1.06791,7.28431,8.27938,4.70906,0.663358,7.23255,2.42939,2.62273,7.13849,3.25503,7.25283,4.42386,8.69158,0.862375,3.91212,1.74146,9.14291,0.702458,0.281725,4.12175,3.60379,3.45812,5.36163,2.68445,6.5333,1.91943,2.63405,11.1436,5.07794,1.37822,4.14228,4.69034,1.14072,0.837039,5.73268,0.815334,4.00764,0.143308,0.646961,9.59739,7.84805,4.08492,2.353,5.13534,7.27682,5.25769,7.91038,1.72867,5.96591,8.39642,0.843667,4.4636,12.8311,3.62138,9.94136,2.93921,0.135716,3.97581,0.47535,23.0964,1.71958,3.37295,5.96554,0.43622,1.41385,5.2938
"1515",0.290544,0.633579,0.172776,1.09724,0.481334,1.07754,0.049162,0,0.373809,0.319674,0.09846,1.25161,2.26452,0.544869,0.967514,0.799019,0.34424,0.257655,0.326665,1.11818,0.616334,2.27492,0.650434,3.68412,1.15291,0.246221,0.8029,1.18851,1.75969,1.55219,3.60524,2.74687,0.943134,0.78956,0.852731,0.856324,0.299707,0.396453,1.94098,1.02603,0.468568,0.250545,0.681289,0.487347,0.230429,0.873242,0.171183,0.043692,0.271216,0.998765,2.16112,1.38674,0.068942,0.88958,1.08636,2.1885,1.63735,0.067246,0.249745,0.454233,0.200474,0.620568,0.551252,1.87513,1.47752,0.238414,0.248691,1.18198,0.351151,0.238988,0.62476,0.389668,1.05205,1.07036,1.83361,0.779645,0.683945,0.23662,0.035557,2.97898,0.273332,0.266479,0.410673,3.73685,0.353396,0.141779,4.97862,0.793316,0.194089,0.717869,0.067857,0.142093,0.116506,0.431696,0.120189,0.2346,0.419826,1.47308,0.028177,2.54749,0.521705,2.3435,0.670954,2.39977,2.02546,0.526031,2.54048,2.80805,0.597913,1.09006,0.460899,0.81472,0.529567,0.380931,0.762254,0.114619,0.84605,2.09582,1.10054,1.25533,0.376261,0.575833,0.423846,0.744641,0.511103,0.785443,0.717924,0.294077,0.079868,0.205677,0.492424,0.717788,0.47422,1.38512,1.2371,0.737506,1.25413,3.42696,0.701708,2.83071,8.30177,2.51536,1.51484,0.190871,0.111062,0.619987,1.21526,0.71795,2.87091,0.187306,0.489661,1.71477,1.58782,0.813518,2.17803,0.424573,0.044223,0.365991,0.031694,0.323649,0.706775,1.59804,1.17524,0.221359,0.98139,1.22743,0.110167,1.35507,1.01446,0.545634
"1516",11.0004,13.1782,14.4722,15.8224,6.45525,24.5489,6.7556,13.7819,10.1468,15.5507,5.34804,21.5781,19.2132,25.5214,9.57205,35.6382,4.35155,8.26981,12.4588,12.4675,10.7085,14.4508,35.8946,24.2432,12.2062,16.8725,12.0719,21.6912,22.1033,21.698,24.9461,14.1558,12.4996,17.0041,30.0421,7.88071,7.74258,11.2238,28.3992,11.0713,3.56348,8.57433,27.023,7.09973,6.55393,28.6918,12.7517,18.2585,12.2105,15.0941,10.2926,11.4541,6.94474,12.067,8.8262,33.0424,13.3982,19.2023,12.2734,14.747,6.41382,10.5246,7.10016,36.2531,15.0888,6.91945,10.0171,16.0086,20.3946,9.46778,13.0452,7.08573,12.8937,10.6462,21.8893,17.3703,23.825,21.877,10.5246,15.3087,12.4349,13.6514,5.82287,11.9669,7.56031,13.8618,18.711,15.74,6.97866,18.5287,15.5952,9.28841,10.5745,29.3968,8.769,13.5642,24.0179,35.3167,11.9259,23.3615,21.4105,9.70846,9.39717,12.5158,19.296,11.9313,17.4547,24.3159,21.4075,25.9024,20.5739,16.3354,9.96171,10.8561,33.2858,10.621,15.2944,24.1992,11.8003,15.0792,22.6814,24.6779,24.3605,16.5897,8.61835,15.5454,9.75247,10.3149,8.53368,13.3713,22.5091,11.9901,14.9079,18.7422,12.5228,18.1462,32.37,19.7263,18.4678,24.2056,17.7766,21.5109,27.7687,20.4812,18.2387,6.69143,16.0975,23.3306,15.1281,7.5914,10.6087,40.2939,16.7843,7.59418,30.6436,15.2446,18.9587,17.0578,6.00075,11.1844,19.7131,7.69821,18.8949,12.5857,27.1377,21.9129,10.1338,9.9637,19.5201,7.19557
"1517",59.0914,75.2281,40.8097,33.8892,34.0042,57.2302,30.4272,60.1406,103.798,36.9646,48.9908,52.2441,36.2004,62.3796,83.7653,66.5946,59.0586,49.8579,37.3257,46.5779,21.8393,56.282,38.5235,44.1874,33.268,51.15,29.146,62.3128,52.4707,63.4,56.3212,34.1123,45.1661,47.3151,53.655,58.6612,23.3031,31.7063,60.9402,45.4593,60.4387,17.3688,58.908,22.2958,30.7062,77.5148,28.2775,38.0482,28.8031,51.5956,68.748,52.0293,32.7978,53.854,53.8369,77.1142,54.3962,53.4789,37.1764,49.5884,18.5939,33.9579,52.82,47.5753,52.1785,35.4775,52.2003,66.8988,74.6266,33.8517,54.4174,48.0325,67.0417,46.8642,27.947,53.5774,42.1687,66.4274,45.8905,91.4625,70.7127,96.6268,154.584,72.4685,39.3986,48.362,57.3093,68.2434,83.5613,45.9863,31.3145,47.5142,55.4888,26.2418,26.2001,25.2345,67.2174,56.0494,36.3567,42.5478,51.0633,58.0543,55.6749,55.4417,78.4551,46.706,32.5279,37.2413,79.4316,41.3241,48.1242,55.915,28.7156,34.4976,31.402,46.7481,31.522,54.3765,23.3574,34.4388,58.795,58.2667,75.7537,52.716,23.281,47.2866,28.9201,32.3119,37.8544,68.513,45.5666,40.7372,33.6347,53.9941,66.7441,40.7116,53.3446,46.9815,31.0045,28.5608,120.405,58.0702,63.8384,56.1199,38.2895,79.2725,36.8608,38.0409,49.2213,65.2152,22.6331,91.7973,39.4046,133.796,72.3139,86.6273,63.2988,35.3906,21.7631,31.8369,34.0977,49.1779,55.9687,30.3037,75.9691,51.8149,54.1031,109.891,68.6214,34.4145
"1518",0.529238,1.44519,181.843,5.02626,1.13464,0.949589,46.0361,1.12151,2.92578,122.561,6.90493,0.960033,1.71131,0.890839,40.8735,4.71721,3.19011,70.5426,7.14196,18.3207,67.466,2.57815,1.80057,1.78954,13.2453,59.8189,80.1391,0.775861,0.462061,3.38144,1.54563,1.77667,1.68217,33.3377,5.72081,58.6305,0.354474,103.641,4.62429,1.28491,1.3133,37.7857,39.795,0.813746,34.8591,38.7003,0.732446,1.34055,12.6802,5.3908,1.43521,12.4879,1.48931,17.7626,27.8138,15.7701,1.2431,1.85269,8.10564,3.14535,18.2015,48.5306,10.7206,2.54394,2.9356,10.3539,6.2093,2.98592,1.3559,31.6796,0.844162,1.68084,3.39398,4.67055,3.99636,32.3565,6.26811,53.659,90.4149,0.544735,1.2902,0.519111,2.05716,1.8606,63.8697,24.0693,2.285,9.18968,0.607649,8.48131,15.158,3.54407,1.62924,5.95681,32.8228,13.0471,161.587,159.402,1.45556,1.90007,72.0667,2.03435,11.7825,2.22918,0.279446,8.67783,53.1061,28.7771,0.415985,15.8936,1.90472,1.00528,14.7005,0.675813,4.8881,28.6647,38.9549,4.24939,4.36996,1.8608,1.3065,6.38405,2.73559,8.49405,7.57831,0.720149,1.0275,67.7911,2.3338,1.05605,4.64703,10.1575,0.908272,2.16825,42.5314,1.1083,1.26058,1.25315,11.6335,3.18443,16.5824,3.01155,0.29437,11.0807,10.9181,1.14036,20.4186,396.652,19.9537,8.93483,0.559885,0.775458,0.504529,9.74206,34.3533,1.87756,11.8608,2.64216,37.5277,1.5974,1.39471,36.733,8.12604,71.3988,1.2034,1.4021,11.6579,1.02317,3.07359,16.5072
"1519",11.8174,12.1486,21.1142,9.7149,9.47549,16.2128,10.1179,8.49691,5.35184,11.8424,10.9248,15.0074,13.3458,13.5432,19.1005,10.5714,14.7855,10.6631,8.96401,9.73273,14.2723,8.91641,16.0514,15.1044,5.96555,16.4297,10.3319,10.9518,9.04121,25.1742,15.5779,6.75259,13.6052,6.6832,8.33889,8.84136,16.6273,7.27241,14.1487,6.58503,8.82487,11.0815,8.24448,5.36223,6.2682,11.4604,20.3215,12.9019,9.6536,6.43471,11.8958,13.9429,8.26648,13.5027,6.51144,12.2634,10.3291,7.16057,21.1184,9.5158,15.6756,13.6193,14.5079,14.1689,11.7973,10.6973,6.5647,12.9836,19.1671,11.6762,5.4139,4.26165,8.84087,12.8701,4.6067,8.98557,20.8638,11.8569,14.9858,11.4174,13.7718,6.9945,22.1404,6.92929,14.2588,3.96456,10.8225,16.8127,12.1075,19.6765,10.6866,8.09502,10.0776,21.6321,10.2323,17.9008,9.43861,5.00891,14.2203,13.5431,10.5815,10.5327,5.62173,13.5448,12.6562,7.27775,12.5903,15.0203,21.9557,10.0327,9.73309,10.4207,10.1723,6.5332,15.3349,9.4768,10.6493,8.81127,8.35861,10.1783,8.81499,12.3057,26.5484,13.2684,11.4153,6.92785,8.0301,17.7724,10.196,8.24513,10.0715,5.1383,9.43529,13.0139,17.5041,12.5651,13.0531,12.0207,11.1595,12.4501,9.3956,12.1196,16.1258,9.71086,15.3707,20.2492,12.5659,13.1163,28.4509,10.9705,8.4964,12.7866,6.53144,23.4156,15.9275,6.36356,12.7684,11.0963,20.4478,12.2316,43.0437,11.6054,21.48,13.271,10.9038,11.6066,2.91794,17.5461,13.0014,7.29792
"1520",0.403638,0.691585,0.251459,0.049028,0.400633,0.587291,0.083476,0.603424,0.148101,0.144746,0.195046,0.221374,0.220983,1.19073,0.393591,0.452238,0.37019,0.47395,0.138667,0.110274,0.264272,0.553343,0.251885,0.069506,0.12767,0.209038,0.259677,0.364969,0.385536,0.274539,0.726135,0.666303,0.962467,0.024156,0.629153,0.540596,0.518318,0.729264,0.803839,0.180224,0.397808,0.567225,1.03746,0.398427,0.50864,0.507976,1.55021,1.34158,0.110865,0.23177,0.268728,0.51374,0.117061,0.186479,1.54205,0.56857,0.185345,0.399638,0.335714,0.431007,0.056733,0.767173,0.40377,0.501174,0.184943,0.187953,0.774163,1.03808,1.69764,0.351689,1.3586,0.13478,0.440116,0.473294,0.079831,0.185334,0.035192,0.312491,0.060375,1.14892,0.505762,0.159204,0.065373,0.509644,0.072734,0.175537,0.206544,0.714871,0.062773,0.304731,0.129622,0.093827,0.346193,1.67868,0.038872,0.344025,0.148511,0.660053,0.127584,0.190834,0.254269,0.158264,0.535108,0.149258,0.213735,0.395063,1.14126,0.538607,0.664294,0.099155,0.378254,0.352624,0.059946,0.107802,0.714089,0.551423,0.59059,0.367162,0.448181,0.145001,1.82952,0.172544,1.07029,0.155757,0.248781,0.333415,0.087073,0.102428,0.067807,0.174617,1.11483,0.507827,1.00257,0.249443,0.087524,0.409073,0.653787,0.364651,0.749188,0.298707,0.190291,0.617968,0.325216,2.80881,0.3143,0.241249,0.229276,0.11852,1.5132,0.067463,0.951928,7.14427,1.79738,0.59474,1.32839,1.08888,0.642435,0.109666,0.242171,0.134693,0.600042,0.131084,0.15568,0.125287,0.775327,0.915332,0.099766,1.00381,0.509349,0.065016
"1521",7.65708,4.31209,5.20993,1.51203,4.98293,3.25325,6.03785,6.64569,6.80065,4.36614,3.84032,2.41554,1.47542,3.44804,2.432,4.69861,1.72828,4.22499,3.86498,3.75906,2.4904,1.38036,2.60579,3.50762,4.89796,4.78517,3.28178,3.63126,3.67727,2.47891,3.10352,5.50788,3.56403,2.43073,3.25529,3.87607,1.63593,3.2817,3.52686,3.52394,0.698637,3.10122,3.73045,2.07551,4.86389,3.83681,5.9144,5.27174,6.32839,5.74766,2.1389,2.7495,2.41917,3.37944,5.37128,4.5515,2.78434,6.00809,4.65142,9.23166,3.31335,3.40301,5.12908,3.58049,3.49733,4.28411,6.5785,3.34445,3.31744,3.41895,7.04727,4.34746,2.83973,4.42402,2.58889,3.41761,1.94682,7.36625,4.42452,1.89283,7.03736,11.8603,1.46877,3.25689,3.52942,3.6069,1.98411,3.3698,1.81117,4.55868,6.41068,6.25174,4.24545,1.48461,4.35647,5.65312,2.45056,1.43143,6.44198,1.79996,6.00834,2.3865,6.71739,3.30283,1.68649,2.89437,3.34715,4.17719,1.06398,6.14735,5.18779,4.30768,5.60334,3.46168,4.24271,5.21002,4.29333,4.13059,3.50677,2.00539,4.72723,4.18749,2.11211,2.56925,4.80096,4.5582,4.76156,6.33805,5.13088,6.66205,8.06993,3.95245,4.80387,4.35055,2.9427,3.58326,2.24491,1.55403,3.92589,1.4634,1.15882,0.984858,5.38608,3.90084,6.1955,1.19236,4.02745,1.35654,2.55725,2.40842,2.49401,3.05999,6.90859,2.43376,1.88534,6.50368,5.88886,2.52204,3.0199,3.61775,1.53776,2.77564,1.53888,3.94349,5.0331,7.11872,3.69924,1.42003,4.18689,5.27105
"1522",1.27379,1.48193,0.646591,6.68744,0.927155,12.2844,0.43905,5.12881,0.845719,9.3831,2.53535,8.68133,19.2241,5.08231,1.08007,19.4705,0,0.767011,10.6321,6.52625,21.9504,4.24241,36.6057,12.9745,1.31314,7.43443,0.318686,8.65698,4.85537,31.9405,26.8406,2.67779,2.41624,5.42505,1.39617,9.13783,1.30855,0.747458,19.2509,1.55878,1.40816,1.61955,22.3093,0.816734,0.658522,15.5684,2.93865,8.64949,5.34666,2.65211,4.055,1.6963,0.492557,4.35478,1.93011,6.10906,1.49882,10.5697,1.59844,0.668146,2.01072,4.16143,2.16228,14.534,3.14656,0.567786,3.4055,3.33661,2.94437,3.79909,1.78153,0.45111,2.68248,2.7084,15.1787,5.16172,39.0917,3.82719,0.910303,31.156,2.42852,5.4648,0.122253,4.44967,0.372989,0.601436,39.5428,0.198873,1.12255,2.13702,1.34332,0.578093,1.52604,5.72112,0.276009,1.53644,6.09265,8.69731,1.93763,13.9404,0.828297,1.47455,0.980519,0.502425,4.23093,0.614329,28.8864,2.76784,0.646046,8.52966,5.18633,1.81186,1.87073,1.62539,17.2768,2.52494,8.73113,8.47715,0.751125,1.23549,2.93259,12.8665,42.9962,9.11743,2.55611,1.95405,1.58762,1.30642,2.31419,0.881681,5.92638,1.17523,6.39416,3.26119,3.98194,2.24816,9.7658,14.6578,7.47258,6.94132,1.70915,1.36593,10.6051,3.16569,4.65071,0.738253,4.94419,3.72239,6.34568,0.598142,1.82525,56.3782,3.69674,0.48435,29.0651,2.6858,5.24835,7.11388,2.54744,1.45087,28.7418,0.827339,15.1257,1.74624,7.40111,6.72519,1.94149,1.21017,5.18259,1.40202
