"","GTEX.1117F.0011.R4b.SM.GI4VM","GTEX.111FC.0011.R4a.SM.GIN8K","GTEX.117XS.0011.R4b.SM.GJ3PR","GTEX.11DXY.0011.R4b.SM.GI4VR","GTEX.11DYG.0011.R4b.SM.GJ3RG","GTEX.11GS4.0011.R4a.SM.GJ3RJ","GTEX.11GSO.0011.R4b.SM.GJ3R8","GTEX.11NUK.0011.R4a.SM.DO12B","GTEX.11NV4.0011.R4a.SM.GI4XC","GTEX.11OF3.0011.R4a.SM.GJ3RB","GTEX.11ONC.0011.R4b.SM.DO93H","GTEX.11PRG.0011.R4a.SM.DNZZR","GTEX.11TTK.0011.R4a.SM.DNZZU","GTEX.11ZTS.0011.R4b.SM.GINAQ","GTEX.11ZU8.0011.R4a.SM.5BC6Y","GTEX.11ZVC.0011.R4a.SM.5BC6Z","GTEX.12WSA.0011.R4a.SM.57WB7","GTEX.12WSC.0011.R4a.SM.H6Q8M","GTEX.12WSD.0011.R4b.SM.5LZUA","GTEX.12WSF.0011.R4b.SM.5HL88","GTEX.12WSH.0011.R4a.SM.5GU6K","GTEX.12ZZW.0011.R4a.SM.5DUX9","GTEX.12ZZY.0011.R4a.SM.GIN9F","GTEX.12ZZZ.0011.R4b.SM.5DUV7","GTEX.13112.0011.R4b.SM.5DUXL","GTEX.1313W.0011.R4b.SM.5KLZV","GTEX.131XH.0011.R4b.SM.5DUWB","GTEX.131YS.0011.R4a.SM.5DUVL","GTEX.1399T.0011.R4b.SM.5DUVX","GTEX.139T8.0011.R4a.SM.5HL54","GTEX.13CZV.0011.R4b.SM.5J2NY","GTEX.13FHO.0011.R4b.SM.H6611","GTEX.13FLV.0011.R4a.SM.5LZYU","GTEX.13JVG.0011.R4a.SM.5MR4C","GTEX.13N1W.0011.R4a.SM.5MR52","GTEX.13N2G.0011.R4b.SM.5MR54","GTEX.13NYB.0011.R4b.SM.9QEGJ","GTEX.13NYS.0011.R4b.SM.5MR3O","GTEX.13O3O.0011.R4b.SM.5KM3F","GTEX.13O3Q.0011.R4a.SM.5P9H2","GTEX.13OVH.0011.R4a.SM.5KM3W","GTEX.13OVJ.0011.R4b.SM.5P9H5","GTEX.13OVL.0011.R4b.SM.5L3HV","GTEX.13OW5.0011.R4b.SM.5L3HS","GTEX.13OW6.0011.R4a.SM.5O9DX","GTEX.13OW7.0011.R4b.SM.5O9CX","GTEX.13OW8.0011.R4a.SM.9WG6V","GTEX.13PLJ.0011.R4b.SM.GJ3R6","GTEX.13PVQ.0011.R4a.SM.5O9CT","GTEX.13QIC.0011.R4a.SM.5PNX8","GTEX.13QJC.0011.R4a.SM.H65ZP","GTEX.13RTJ.0011.R4b.SM.5PNX1","GTEX.13SLW.0011.R4b.SM.5S2W2","GTEX.13SLX.0011.R4a.SM.5O9BJ","GTEX.13VXU.0011.R4b.SM.5O9CI","GTEX.13X6I.0011.R4b.SM.5PNU9","GTEX.13X6J.0011.R4b.SM.5P9K4","GTEX.13X6K.0011.R4b.SM.5P9HO","GTEX.1445S.0011.R4a.SM.5PNWN","GTEX.144GL.0011.R4a.SM.5PNUI","GTEX.145LS.0011.R4b.SM.5S2UT","GTEX.145LU.0011.R4b.SM.5P9K1","GTEX.147F4.0011.R4b.SM.GJ3R4","GTEX.147GR.0011.R4a.SM.5S2V2","GTEX.14ABY.0011.R4b.SM.5S2VN","GTEX.14ASI.0011.R4a.SM.69LQ4","GTEX.14BIM.0011.R4b.SM.5S2RK","GTEX.14BMV.0011.R4a.SM.H6Q7P","GTEX.14C5O.0011.R4b.SM.G9ERF","GTEX.14DAQ.0011.R4a.SM.5YYAI","GTEX.14E7W.0011.R4b.SM.62LEA","GTEX.14JFF.0011.R4a.SM.5ZZV5","GTEX.14JG1.0011.R4b.SM.62LEB","GTEX.14JIY.0011.R4b.SM.5ZZV7","GTEX.14PJM.0011.R4a.SM.5YYAS","GTEX.14PN4.0011.R4a.SM.686ZT","GTEX.14PQA.0011.R4b.SM.6AJBU","GTEX.15CHQ.0011.R4a.SM.686ZX","GTEX.15DCD.0011.R4a.SM.69LPB","GTEX.15DYW.0011.R4a.SM.6M46V","GTEX.15EO6.0011.R4a.SM.7KUKZ","GTEX.15ER7.0011.R4a.SM.6M46S","GTEX.15RJE.0011.R4a.SM.H7OH4","GTEX.15SHU.0011.R4b.SM.7IGLC","GTEX.16YQH.0011.R4a.SM.7EPGI","GTEX.17EVP.0011.R4a.SM.79OML","GTEX.17EVQ.0011.R4b.SM.7LT94","GTEX.17F97.0011.R4b.SM.7KFS2","GTEX.17HG3.0011.R4a.SM.7IGLL","GTEX.1A3MX.0011.R4b.SM.7EWFK","GTEX.1AX9I.0011.R4b.SM.7EPIB","GTEX.1B8L1.0011.R4a.SM.7EWFJ","GTEX.1B996.0011.R4b.SM.9OSVO","GTEX.1C6VR.0011.R4b.SM.9QEGZ","GTEX.1C6WA.0011.R4a.SM.9QEH2","GTEX.1CB4G.0011.R4b.SM.CJI28","GTEX.1E1VI.0011.R4b.SM.9QEHV","GTEX.1EMGI.0011.R4b.SM.CJI2D","GTEX.1EX96.0011.R4a.SM.ARU82","GTEX.1F48J.0011.R4b.SM.9OSVX","GTEX.1F6IF.0011.R4b.SM.CKZNJ","GTEX.1F75A.0011.R4a.SM.ARL8J","GTEX.1F7RK.0011.R4b.SM.9QEI7","GTEX.1GF9W.0011.R4a.SM.CE6RH","GTEX.1GMR8.0011.R4a.SM.9OSX1","GTEX.1GN73.0011.R4b.SM.9QEIK","GTEX.1GTWX.0011.R4a.SM.C1YQI","GTEX.1GZ4I.0011.R4a.SM.9QEI9","GTEX.1H1DG.0011.R4a.SM.CE6RQ","GTEX.1H1ZS.0011.R4b.SM.CKZO7","GTEX.1H23P.0011.R4b.SM.CL54R","GTEX.1H3NZ.0011.R4a.SM.CL54T","GTEX.1H3O1.0011.R4b.SM.A9SKE","GTEX.1HB9E.0011.R4b.SM.ARZLS","GTEX.1HBPH.0011.R4a.SM.A96RX","GTEX.1HBPI.0011.R4a.SM.CJI3K","GTEX.1HCU6.0011.R4b.SM.ARU74","GTEX.1HFI6.0011.R4b.SM.A96RT","GTEX.1I1GR.0011.R4a.SM.CMKHC","GTEX.1ICLZ.0011.R4a.SM.CMKHL","GTEX.1IY9M.0011.R4a.SM.C1YQ2","GTEX.1J1OQ.0011.R4a.SM.D4P2A","GTEX.1J8EW.0011.R4b.SM.ARU89","GTEX.1J8Q2.0011.R4a.SM.ADEHA","GTEX.1JJ6O.0011.R4a.SM.EY5YM","GTEX.1JMLX.0011.R4a.SM.EY5YJ","GTEX.1JMOU.0011.R4b.SM.EY5ZL","GTEX.1JMQJ.0011.R4b.SM.EXUT8","GTEX.1JMQK.0011.R4a.SM.G8LLQ","GTEX.1JN1M.0011.R4b.SM.F6494","GTEX.1KWVE.0011.R4a.SM.F3K5X","GTEX.1LB8K.0011.R4b.SM.F6487","GTEX.1LH75.0011.R4a.SM.F2TAM","GTEX.1LKK1.0011.R4b.SM.EY5YA","GTEX.1LSVX.0011.R4b.SM.EXURP","GTEX.1LVA9.0011.R4a.SM.F2TA2","GTEX.1LVAO.0011.R4a.SM.EXURO","GTEX.1MJK2.0011.R4a.SM.F3426","GTEX.1N2DW.0011.R4b.SM.EZ6MD","GTEX.1N2EE.0011.R4a.SM.EXOII","GTEX.1N2EF.0011.R4a.SM.F341F","GTEX.1NV8Z.0011.R4b.SM.G8LMZ","GTEX.1O9I2.0011.R4b.SM.F3K4K","GTEX.1OJC4.0011.R4a.SM.F3K54","GTEX.1P4AB.0011.R4b.SM.F2T9S","GTEX.1PIIG.0011.R4a.SM.F2TAQ","GTEX.1POEN.0011.R4b.SM.F3K4O","GTEX.1PPGY.0011.R4a.SM.F3K4F","GTEX.1PWST.0011.R4a.SM.F2T9X","GTEX.1QMI2.0011.R4b.SM.F3K4R","GTEX.1QP6S.0011.R4b.SM.F33ZY","GTEX.1R46S.0011.R4b.SM.F2TBF","GTEX.1RDX4.0011.R4b.SM.F3K43","GTEX.1RLM8.0011.R4a.SM.F2TBL","GTEX.1RQEC.0011.R4b.SM.F342C","GTEX.1RQED.0011.R4b.SM.F2I2X","GTEX.N7MT.0011.R4a.SM.2I3G9","GTEX.NL4W.0011.R4a.SM.2I5GZ","GTEX.NPJ7.0011.R4a.SM.2I3GJ","GTEX.NPJ8.0011.R4a.SM.2HML3","GTEX.OHPN.0011.R4A.SM.2I5FD","GTEX.PVOW.0011.R4A.SM.H6Q8O","GTEX.Q2AG.0011.R4A.SM.2HMKA","GTEX.QVJO.0011.R4A.SM.2S1QL","GTEX.QVUS.0011.R4A.SM.3GAE7","GTEX.RNOR.0011.R4A.SM.3GAD3","GTEX.S7SE.0011.R4A.SM.2XCDB","GTEX.TSE9.0011.R4A.SM.3DB7H","GTEX.WHSE.0011.R4A.SM.3P5ZN","GTEX.WVLH.0011.R4A.SM.3MJFS","GTEX.WZTO.0011.R4A.SM.3NMC7","GTEX.X4XX.0011.R4B.SM.46MWL","GTEX.X585.0011.R4B.SM.46MVH","GTEX.XLM4.0011.R4B.SM.4AT5C","GTEX.YFC4.0011.R4a.SM.4RGLQ","GTEX.ZAB4.0011.R4a.SM.4SOKB","GTEX.ZAK1.0011.R4a.SM.6AJBK","GTEX.ZVZQ.0011.R4b.SM.57WCZ","GTEX.ZYY3.0011.R4a.SM.GQ1CY","GTEX.ZZPT.0011.R4a.SM.GPRX4"
"1237",4.21414,6.00838,4.55157,5.73289,3.30574,4.24883,4.64012,4.07354,9.5127,6.27992,4.215,7.33969,6.50878,2.455,3.2519,3.70545,3.21453,3.98437,6.09718,4.89175,4.46143,1.65175,5.15924,1.74662,3.81504,4.18703,8.4346,6.94249,3.02602,1.7445,3.15854,6.17664,4.22133,3.11836,3.92132,3.75963,6.81177,3.02942,4.27439,3.3101,1.8184,9.25651,3.31352,3.13133,3.65234,3.19306,4.0618,1.48346,2.62118,4.08149,1.26918,5.38492,2.97656,3.47197,4.29247,4.11326,3.4812,5.1892,3.0933,1.82427,3.44356,1.06286,4.31313,3.62341,6.58973,1.8581,2.45698,4.19371,7.40464,2.85167,8.33191,2.46682,4.24239,6.33267,4.26928,4.84968,2.72011,7.83544,4.4023,8.96939,3.57807,3.59363,6.81175,4.46451,5.30431,3.84283,0.614786,3.07518,5.79459,5.66479,6.6427,4.49445,7.08236,4.21343,3.51522,2.75648,1.98194,6.45732,4.07716,4.56681,3.42991,7.18288,4.13689,1.81754,2.16257,6.86257,7.68384,3.545,1.89259,6.99549,2.9251,4.62356,4.28234,5.12438,3.41201,4.59662,3.61334,4.537,4.36298,3.27021,7.11392,4.21908,2.68568,3.77221,5.03848,2.85285,5.19176,3.38337,3.22192,2.96224,5.74731,4.05332,10.8648,1.19954,6.91338,3.08284,4.3536,3.62924,5.17542,3.24866,7.4673,1.1857,10.6031,8.62039,4.97573,7.75014,7.71486,9.2304,6.65912,10.4947,4.99956,1.19172,8.80783,1.89305,3.97005,0.792946,3.28918,2.67369,2.43364,2.24083,2.92352,5.92389,3.84337,5.48051,5.15425,6.27303,5.1141,4.1853,7.07331,5.83022,5.67199,1.338,4.82446,6.16314,6.67846,4.8275,7.92372,4.98399,3.82032,2.93689
"1238",0.258403,0.168754,0.093669,0.353369,0.0727,0.161482,0.135435,0.159784,0.374679,0.126448,0.092134,0.24423,0.247774,0.132049,0.096046,0.149329,0.151108,0.066791,0.156148,0.168121,0.088771,0.068299,0.224068,0.140777,0.066756,0.150613,0.08704,0.162109,0.274921,0.146558,0.022035,0.165028,0.121779,0.034967,0.081925,0.568228,0.197369,0.137906,0.117237,0.118222,0.067777,0.472425,0,0.102897,0.09554,0.085932,0.094648,0.081376,0.125967,0.319975,0.152669,0.239385,0.272222,0.033615,0.103357,0.317615,0.051235,0.21043,0.228492,0.110492,0.135149,0.046619,0.071338,0.198918,0.077049,0.166834,0.179662,0.173769,0.43996,0.114177,0.134265,0.085297,0.200915,0.23865,0.181476,0.50772,0.214522,0.410874,0.210654,0.334918,0.287258,0.171352,0.18648,0.018577,0.081453,0.107424,0.1008,0.186497,0.128215,0.238206,0.20786,0.061309,0.204712,0.133346,0.242471,0.121916,0.015247,0.361414,0.112392,0.337268,0.050551,0.024412,0.175945,0.164721,0.132821,0.091414,0.245021,0.093398,0.542586,0.254125,0.261731,0.284719,0.294213,0.167649,0.165621,0.205788,0.10216,0.206746,0.088234,0.155888,0.273407,0.075782,0.111716,0.102886,0.127717,0.115894,0.32682,0.088358,0.181295,0.17624,0.196674,0.016385,0.396712,0.04699,0.212736,0.088677,0.115469,0.322188,0.297946,0.229836,0.224559,0.075107,0.403635,0.319804,0.262651,0.178517,0.111565,0.105138,0.166726,0.772048,0.171414,0.230516,0.118278,0.156553,0.110669,0.052901,0.358824,0.376894,0.349774,0.291642,0.49999,0.195417,0.165381,0.314819,0,0.232616,0.244318,0.141825,0.13298,0.154476,0.2323,0.131684,1.05544,0.233316,0.190397,0.286403,0.144162,0.24186,0.260772,0.217311
"1239",1.20409,1.66007,2.47427,3.47022,1.24732,1.32662,1.58165,1.13899,1.38977,1.26711,0.957197,1.44625,1.51611,0.796087,0.229429,0.672368,0.582498,0.871176,1.58746,1.36257,0.803606,0.858903,2.39584,0.607172,1.23664,1.66283,2.15067,2.18204,0.773785,1.08708,0.749854,1.7431,1.23285,1.27281,1.14934,2.56103,1.12253,2.16216,3.47939,1.43443,0.809506,2.35424,0.911301,2.02877,1.39694,1.063,1.47137,0.732103,0.917036,0.949872,1.62806,2.0903,1.04754,1.0154,1.38283,2.29707,1.0185,2.63299,0.900264,0.763776,1.62516,0.609839,0.703272,0.371311,1.78208,1.10534,3.00708,2.71785,4.30176,1.7224,0.873929,0.242564,0.283944,1.4478,1.97695,0.826187,1.72846,1.95515,1.65996,2.37861,1.63075,1.79888,2.57372,2.44413,0.903365,2.34207,0.309782,1.25033,0.802145,1.58511,4.72879,1.74928,2.18305,0.632002,0.87488,0.520045,0.734197,2.17149,0.661956,1.98214,1.20115,0.610898,1.39355,0.449687,0.882642,1.51815,1.35132,1.42244,0.878308,2.00156,1.05554,4.51337,1.01329,2.30429,1.33968,1.37198,1.93291,2.92659,1.01799,1.38634,3.09888,1.13499,0.907691,0.888249,1.27602,0.951051,2.45651,0.7203,0.815517,0.98365,1.56187,0.894605,5.03368,0.899753,1.61324,1.07175,1.52506,1.09946,0.712791,1.31425,3.31001,0.391572,4.23774,2.94658,1.17016,1.34529,2.316,2.42675,1.68961,2.03121,0.967693,0.98424,2.24235,0.98791,1.80436,0.366065,2.00569,1.1118,1.83461,1.86259,0.778271,1.13921,3.15494,3.71277,2.27202,1.4784,1.62957,1.50826,0.972413,2.64284,2.84227,1.5936,3.73507,3.36168,1.74979,3.25782,1.32678,1.69196,1.87103,1.53161
"1240",0.041863,0.202006,0.832936,0.897364,0.279723,0.055229,0.333509,0.270509,0.150431,0.444828,0.226881,0.397997,0.105197,0,0.088692,0,0.051681,0.082237,0.060081,0.097031,0,0,0.448311,0.054166,0,0.354522,0.089307,0,0,0.028195,0.135653,0,0.112455,0,0.252177,1.35306,0.151882,0.127348,0.196838,0.259931,0.156469,0.069247,0,0.316729,0.03676,0,0,0,0.096936,0.264247,0,0.151706,0.178284,0.137962,0.090899,0.253467,0.090118,0.341857,0.030579,0,0.356577,0,0,0,0,0.108113,0,0.909303,0.144069,0.075311,0.413284,0.210045,0.983886,0.636649,0.085939,0.390706,0.082541,0.284562,0.169153,0.317206,0.147369,0.131861,0.861011,0.314496,0.72083,0.619998,0.032661,0.052187,1.51945,0,0.700754,0,0.262553,0.087955,0.144456,0.187636,0.070398,0.256726,0,0.194654,0.259339,0.751419,0.752197,0.050703,0.086071,1.51947,0.137128,0,0,0.071112,0.048827,0.775277,0.050312,0.172015,0.084967,0.105573,0.220124,0.247484,0,0.218111,1.8635,0.097194,0.049125,0,0.137595,0.203849,0.118352,0.815932,0,0,0.067265,0,0.087224,0.168747,0.327414,0.13648,0.473903,0,0,0.248569,0.302409,0,0.856854,0.393759,0.363813,0.091583,0,0.323627,0.373239,0,0.146565,0.061701,0.29126,0.068841,0.272523,0.081419,0.142517,0.55686,0.153807,0,0.040501,0.225569,1.20903,0.200494,0,0.170482,0.068368,0.12473,0.526281,0.922175,0.467531,0.135113,0.282502,0.205193,0.111631,0.080144,0.121022,0.409462,0.061745,0.51152
"1241",0.565767,0.570013,0.799306,0.989433,0.639757,0.344496,0.780106,0.306785,0.651615,0.722563,0.353796,0.206877,0.164044,0.697219,0.061469,0.149329,0.134318,0.384717,0.124919,0.369867,0.781186,0.437113,0.537763,0.084466,0.274652,0.283507,0.557058,0.389062,0.270691,0.850035,0.17628,0.301766,0.155877,0.335687,0,1.61248,0.189475,1.45629,0.272842,0.648535,0.867543,0.647897,0.076527,0.987809,0.133755,0.085932,0.124712,0,0.524023,0.224763,1.40455,0.428076,0.908179,0.591624,0.401616,0.564649,0.210795,0.374097,0.476853,0.244783,0.49426,0.16783,0.256817,0.514126,0.215738,0.33718,0.698116,0.333637,0.44932,0.260976,0.214824,0.163771,0.029224,0.101824,0.424375,0.440024,1.02971,0.427309,0.937867,0.164883,1.1235,0.616868,0.537061,0.267503,0.097744,0.257819,0.101861,0.813803,1.45653,0.952824,0.348413,0.784755,0.300244,0.640061,0.375439,0.07315,0.19516,0.845153,0.167839,0.202361,0.269607,0.156234,1.06349,0.553463,0.939531,0.438786,0.332634,0.323781,0.968307,0.073927,0.07614,0.841015,0.078457,2.36944,0.529987,0.466452,0,0.77185,0.463858,0.816288,0.468697,0.868967,0.178746,0.43054,0.449564,0.21192,0,0.530149,0.237332,1.57911,0.279714,0.183509,0.31737,1.85453,0.068076,0.390181,0.400291,0.331393,0.408611,0.318044,0.359294,0.040057,0.757163,1.53506,0.336193,0.452244,2.09741,0.714936,0.242511,0.352936,0.487578,0.320718,0.264943,0.250485,0.141657,0.042321,1.48159,2.48448,1.03933,1.954,0.084209,0.364778,1.09152,0.764251,0.135273,0.815265,0.106612,0.216114,0.395141,0.28461,0.057181,5.02154,1.61528,0.373305,0.319141,0.124976,0.251628,0.232186,1.76523,0.695396
"1242",7.53641,10.4496,5.83304,19.0033,4.50868,8.32505,5.38701,5.10153,13.3537,9.12314,6.56579,9.05003,15.5087,1.23599,0.623232,1.09332,5.90533,4.44141,4.41608,7.68112,2.31303,1.00011,12.9183,1.36922,3.66908,8.26723,3.35712,13.3118,8.20926,6.59598,2.33139,8.16338,1.89511,1.2851,6.82738,18.9192,2.31208,7.61818,5.55713,7.55981,2.79738,2.63103,1.49001,7.1673,2.2528,1.12878,1.32999,0.590488,1.56244,5.53019,3.41907,15.3636,14.0323,2.66704,10.4332,12.3753,9.94432,11.3788,8.27188,1.22994,9.88948,1.72671,2.48351,3.44436,5.71863,3.30266,12.395,6.97499,20.0125,13.7499,4.79306,1.08738,3.50316,7.01656,3.22653,15.0028,6.5905,21.0222,15.857,11.0586,14.933,3.68375,21.2669,6.89648,5.41406,6.15331,4.19197,4.31295,3.87643,11.2029,14.1926,7.08522,7.34219,3.21604,12.2573,2.48969,2.27639,14.7592,1.72967,9.26602,4.85261,3.11202,10.3168,2.19447,4.35948,10.0315,3.60705,1.68944,18.3649,6.82547,0.824351,9.87269,7.79509,12.5954,7.23335,5.83963,1.8362,14.2532,2.0665,12.626,12.2461,5.2293,0.774405,1.62701,4.26839,1.76835,12.6072,9.2725,7.03195,1.18611,1.93249,0.550413,12.8386,1.83037,18.4891,4.03557,4.4536,4.4271,16.0704,7.55859,13.5317,1.65329,15.0419,10.8442,3.68766,10.5929,4.89295,11.0485,17.2159,60.8733,1.50383,8.24155,5.08042,0.417387,3.87023,1.91762,20.3857,9.29338,6.23126,3.80999,10.8763,9.63186,8.23851,21.7624,17.4171,13.5677,3.22046,4.42497,16.107,10.2819,3.4375,6.40863,54.7225,7.40713,8.16875,5.99545,7.35268,7.19428,2.13676,6.33486
"1243",0.479863,0.299287,0.384705,0.979638,0.381712,0.090439,0.667491,0.174502,1.0264,0.394559,0.603726,0.362072,0.215329,0.133119,0.129099,0.282261,0.352621,0.224441,0.377137,0.211855,0.167794,0.382513,1.37413,0.029566,0.112161,0.282827,0.609344,0.09079,0.195425,0.107731,0.49055,0.712994,0.552444,0.220317,1.08398,0.50438,0.265292,0.382314,0.053721,0.45402,0.441272,0.919747,0.120543,0.363057,0.170556,0.306809,1.01027,0.087007,0.190481,0.839199,0.160318,1.24211,0.544963,0.263568,0.099233,0.296471,0.5165,0.27499,0.016692,0.071402,0.324391,0.107702,0.254703,0.475614,0.598733,0.147531,0.431233,0.131383,0.235917,0.082216,0.751959,0.458606,0.046033,0.374241,0.258002,0.764195,0.435524,0.845664,0.507819,0.519433,0.375388,0.017994,0.360315,0.49939,0.153962,0.225614,0.053482,0.370318,0.290822,0.240136,0.598697,0.849829,0.4586,0.336066,0.236551,0.486494,0.358643,0.070066,0.428032,0.301042,0.452986,0.738282,0.459851,0.027676,0.223161,0.875466,0.910678,0.170002,0.455819,0.524012,0.626314,0.570371,0.233432,1.15019,0.123676,0.374571,0,0.192982,0.698883,0.297635,0.213279,1.35815,0.067037,0.212759,0.922721,0.389443,0.985175,0.222685,0.429219,0.604071,0.477311,0.17894,0.428493,0.552656,0.53615,0.44698,0.420349,0.425331,0.786657,0.365291,0.094324,0.042064,1.00557,0.402994,0.750208,0.212457,0.328033,0.507866,0.611189,0.979497,0.416007,0.117876,0.596183,0.807895,0.111566,0.044442,0.758468,0.113984,0.251863,0.306255,0.232124,0.150486,0.468903,0.474231,0.248589,0.14889,0.242566,0.204248,0.191511,0.346061,0.330257,0.184376,0.334104,0.588016,0.274199,0.196857,0.660592,0.48764,0.84258,0.558419
"1244",1.72018,11.3459,7.76367,12.799,6.33478,1.86968,2.49166,4.31756,4.64771,5.16674,3.04577,7.45428,3.15601,1.94539,1.35286,1.77071,0.965279,2.96637,6.04564,2.76377,5.5502,0.719885,4.92741,1.13816,3.65972,4.97895,6.1092,11.1257,1.09424,2.5541,1.95568,4.57447,2.01287,1.62084,9.19933,10.9717,6.51044,3.58764,3.52328,8.58102,2.07008,2.52206,1.78739,3.81566,2.51466,1.36633,2.41666,0.297721,2.31747,3.26416,2.00231,4.61456,2.06455,4.27586,5.9422,3.68588,4.02915,2.9573,1.19942,1.52703,7.07625,0.787323,2.1404,4.03565,5.3295,4.25312,5.20146,1.26128,8.92023,3.14147,4.29378,4.1193,1.28637,9.7987,4.17338,4.43928,2.26111,6.64368,3.23835,7.03552,8.61304,3.27867,10.7345,5.71383,12.4097,8.85877,0.922656,3.16788,15.2587,3.49221,22.5206,8.4815,11.5976,1.80706,1.96736,3.08842,2.71738,11.588,1.43233,7.34707,2.47036,7.35068,8.19071,1.62176,1.59756,10.1826,3.30825,1.96887,3.02945,4.63208,2.6447,10.7501,2.97185,6.06422,3.75586,3.66026,9.30934,10.4004,3.4241,4.18582,14.6521,3.02257,0.458771,2.35468,2.72598,3.2839,4.57305,5.445,1.91879,1.29695,5.79493,0.62407,6.23141,1.73349,6.74214,1.11524,4.10759,2.1004,4.36394,4.59803,9.74327,1.50232,13.9035,11.5833,2.11405,7.47298,4.59007,4.26898,7.5812,6.29565,2.73749,1.18123,2.53302,0.610751,11.0073,1.40665,4.50854,3.92198,5.45822,2.61985,1.70203,6.95159,15.2575,9.65832,8.248,3.35932,7.23069,10.2408,6.63502,11.5118,11.0824,2.8075,6.17787,8.45548,8.47034,3.3306,6.89425,4.72771,1.25417,1.08401
"1245",2.15382,6.51449,13.3891,8.45595,3.7659,2.71633,1.91493,4.31403,4.9097,5.46947,3.84382,4.39,0.727207,1.09628,0.388639,0.520901,0.667667,3.34567,5.16091,1.68605,18.1459,0.921214,8.19127,2.76226,14.1713,5.27851,3.52199,5.89984,4.91302,2.99071,0.784015,1.67764,2.14097,0.890422,5.38692,4.0989,5.01212,2.02042,6.0079,4.19461,1.07573,3.57839,2.35248,1.59366,1.43305,1.07162,0.885595,2.17799,0.905178,2.03631,0.852079,4.03766,2.50529,2.12628,3.30664,9.58562,3.52336,3.79252,0.499018,1.24523,4.49886,1.49612,1.16958,2.43391,4.31373,2.70765,1.36086,18.3301,2.50776,2.45796,8.47716,1.66623,5.83614,5.99382,2.51267,4.89994,2.09527,8.59943,6.46639,7.7646,8.37253,4.21395,6.10161,3.29185,3.99204,3.99082,0.866089,4.50654,5.53696,3.35694,16.725,5.11131,7.09328,1.62137,4.12534,2.11575,2.47843,5.6635,1.73549,3.89709,2.52749,3.2018,7.01033,0.632051,2.06784,10.7397,1.71976,1.15115,1.84901,1.98244,0.785722,19.3898,2.52012,6.21843,1.68184,2.20138,8.5527,12.5326,0.92335,9.01687,9.68704,2.61705,1.52538,1.47975,3.83139,1.89429,7.8059,3.19005,0.758889,1.7312,4.64991,1.65748,2.15483,0.590087,2.77538,3.49544,6.91449,4.57579,3.13774,3.68363,32.5274,1.37983,9.01111,14.6139,4.87417,4.25523,6.4018,10.9658,3.97593,2.96792,2.47148,0.237734,3.39971,0.530496,4.06118,1.15334,4.00535,6.27904,2.09161,17.498,0.52323,6.14635,20.7105,9.25496,5.47073,8.9489,4.63313,21.0799,2.876,9.35973,9.44963,8.54389,13.6808,2.86017,6.41383,6.84804,2.34066,4.7077,1.98722,1.40906
"1246",0.017362,0,0,0.022556,0.046405,0.022906,0,0,0,0,0,0.036681,0.065445,0,0,0,0,0.017054,0,0.053657,0.084996,0,0,0,0.048698,0.022621,0.037039,0.068984,0,0,0,0.060194,0,0,0,0.848601,0,0.281688,0,0.032341,0,0.057439,0,0.026272,0,0,0.028431,0,0,0,0,0,0.014788,0,0.009425,0.240283,0,0.119396,0.025365,0,0,0,0,0.039068,0,0,0.131064,0,0.071702,0,0.028568,0,0,0.020311,0,0,0.182577,0.052453,0.070155,0,0.06112,0,0.023807,0,0.077989,0.034285,0.108366,0.021644,0,0,0.050545,0,0.065335,0,0.019971,0.019455,0,0,0,0.107642,0,0,0,0,0.053546,0.01167,0,0,0.053283,0,0,0,0,0.16052,0,0,0,0,0.016092,0.04523,0.049863,0.048373,0,0,0.073371,0,0.110443,0,0,0.017999,0,0,0,0,0,0,0.073705,0,0.009056,0.031721,0.107504,0,0.071075,0,0,0,0.10682,0,0,0.704014,0,0,0,0,0.056513,0.016884,0.118215,0.365677,0.085054,0.02327,0,0,0,0.194025,0,0,0,0.008622,0.024252,0.011952,0,0,0.742051,0,0,0,0.033462,0.046315,0,0
