"","GTEX.1117F.2426.SM.5EGGH","GTEX.113JC.2226.SM.5EGJG","GTEX.11DXX.1526.SM.5H115","GTEX.11EM3.1926.SM.5987U","GTEX.11EMC.1826.SM.5A5JT","GTEX.11GSP.2426.SM.5N9BD","GTEX.11I78.2126.SM.5A5K8","GTEX.11P81.1626.SM.5BC52","GTEX.11ZTS.2326.SM.5EQMY","GTEX.11ZTT.1726.SM.5EQL4","GTEX.12WSD.2826.SM.59HKT","GTEX.12WSG.2126.SM.5EGJ7","GTEX.12WSK.2026.SM.5CVNB","GTEX.12ZZX.2126.SM.5LZVL","GTEX.1313W.2826.SM.5P9G1","GTEX.131XG.2026.SM.5GCN5","GTEX.131YS.2326.SM.5IJFJ","GTEX.132AR.1526.SM.5KM1L","GTEX.1399S.2226.SM.5IFEW","GTEX.1399U.1326.SM.5IJET","GTEX.139D8.2526.SM.5N9G3","GTEX.13D11.1226.SM.5IFGA","GTEX.13FTX.1026.SM.5J2O5","GTEX.13N11.1126.SM.5KM41","GTEX.13OVI.1026.SM.5L3EM","GTEX.13OVJ.2326.SM.5IJGA","GTEX.13PL7.2026.SM.5IFGK","GTEX.13QBU.1626.SM.5LU4S","GTEX.13S7M.1726.SM.5RQK3","GTEX.13U4I.1926.SM.5LU39","GTEX.13VXT.1626.SM.5IJES","GTEX.145LS.2426.SM.5TDCZ","GTEX.145ME.1326.SM.5O98Q","GTEX.14AS3.1826.SM.5TDD8","GTEX.14BIM.2226.SM.5MR5Z","GTEX.14BIN.1526.SM.5P9FL","GTEX.14BMU.1826.SM.5RQII","GTEX.14JG6.0826.SM.6AJB9","GTEX.14PHW.2426.SM.69LPU","GTEX.14PJ6.1526.SM.6AJ9M","GTEX.14PJM.2826.SM.69LPV","GTEX.14PKU.1426.SM.HAV11","GTEX.14PKV.1426.SM.5YYB9","GTEX.14PN3.1726.SM.GRR3A","GTEX.15DCD.2226.SM.HL9TD","GTEX.15DZA.1326.SM.68722","GTEX.15ER7.2426.SM.793B9","GTEX.15ETS.1526.SM.6LPKM","GTEX.15FZZ.1026.SM.6AJBI","GTEX.15SHU.2826.SM.H7OGU","GTEX.16A39.0726.SM.7KUEB","GTEX.16MT8.2326.SM.HL9UH","GTEX.16NGA.0626.SM.72D72","GTEX.16NPV.2226.SM.H7OF9","GTEX.1A32A.2826.SM.72D5S","GTEX.1A8FM.2326.SM.7MKGC","GTEX.1AMEY.0626.SM.72D6B","GTEX.1B932.2726.SM.731ER","GTEX.1B97J.0226.SM.79392","GTEX.1C475.0626.SM.73KV9","GTEX.1CAMS.2026.SM.79395","GTEX.1CB4H.2726.SM.7EWFF","GTEX.1GF9U.1826.SM.7P8T7","GTEX.1GMR8.2426.SM.7MKH3","GTEX.1GN1U.2526.SM.7MKH4","GTEX.1GN1W.1326.SM.9JGHZ","GTEX.1GZ4H.0826.SM.9OSXK","GTEX.1GZHY.2526.SM.9OSW6","GTEX.1HBPH.2826.SM.9WYUU","GTEX.1HCU6.2426.SM.GA8Z1","GTEX.1HCUA.1226.SM.9WPP5","GTEX.1HSGN.2326.SM.A9G1D","GTEX.1I4MK.1426.SM.B2LWU","GTEX.1ICG6.1426.SM.A96T1","GTEX.1IDJI.1726.SM.C1YQE","GTEX.1IKOE.2426.SM.ARU7W","GTEX.1J1OQ.1726.SM.CL55N","GTEX.1J8QM.1526.SM.GA912","GTEX.1JN76.1626.SM.CNNQ3","GTEX.1K9T9.2526.SM.D3L9B","GTEX.1KANC.1126.SM.CY8I7","GTEX.1LGOU.1226.SM.D3L8L","GTEX.1LGRB.2226.SM.CNNQI","GTEX.1LH75.1626.SM.EWROL","GTEX.1LVAM.2026.SM.HAUZI","GTEX.1MA7W.1526.SM.DHXKS","GTEX.1MCC2.1226.SM.HL9S3","GTEX.1MCYP.1226.SM.DTX8H","GTEX.1NV5F.1726.SM.EXOIZ","GTEX.1PBJI.2326.SM.E6CP6","GTEX.1QP28.1526.SM.E76P6","GTEX.1R9JW.1326.SM.E6CQ7","GTEX.1R9PN.0526.SM.DTX86","GTEX.1RDX4.0726.SM.E8VO8","GTEX.1S5ZU.2726.SM.G8LM5","GTEX.1S82U.1226.SM.E9TKB","GTEX.N7MT.0726.SM.3TW8S","GTEX.OHPK.2026.SM.3MJH7","GTEX.OHPL.2026.SM.3TW8R","GTEX.OHPN.1926.SM.E9TI9","GTEX.P4PP.2026.SM.3P61N","GTEX.P4QT.2026.SM.3NMCJ","GTEX.P78B.2526.SM.3P5ZY","GTEX.POMQ.1226.SM.3P61F","GTEX.PWCY.1426.SM.48TCT","GTEX.PWN1.2026.SM.48TD9","GTEX.PX3G.2026.SM.48U1H","GTEX.Q734.1626.SM.48U1B","GTEX.QCQG.1326.SM.48U24","GTEX.QDT8.2426.SM.HL9U1","GTEX.R55G.1626.SM.48FF4","GTEX.RTLS.2426.SM.46MUO","GTEX.RU1J.1026.SM.46MUR","GTEX.RU72.2626.SM.CY8HD","GTEX.RWS6.1326.SM.47JXB","GTEX.S32W.1426.SM.4AD66","GTEX.S341.1026.SM.4AD71","GTEX.S4UY.1226.SM.4AD51","GTEX.S7SF.0826.SM.4AD4W","GTEX.T2IS.2226.SM.4DM65","GTEX.T5JW.1526.SM.4DM5E","GTEX.T6MO.1526.SM.4DM57","GTEX.TMMY.2226.SM.4DXTN","GTEX.TSE9.2626.SM.4DXV2","GTEX.U3ZN.0726.SM.4DXT5","GTEX.W5WG.1326.SM.4LMI9","GTEX.W5X1.2126.SM.GOQYC","GTEX.WEY5.0726.SM.4LMID","GTEX.WI4N.2426.SM.4M9QO","GTEX.WWYW.2826.SM.4MVOQ","GTEX.WXYG.1326.SM.4ONCN","GTEX.WYBS.2726.SM.GPI8I","GTEX.WYVS.1226.SM.4ONCL","GTEX.XUW1.0226.SM.4BOOS","GTEX.XUZC.0926.SM.4BOQF","GTEX.XV7Q.1526.SM.4BRWB","GTEX.XYKS.1626.SM.4BRUQ","GTEX.Y114.1826.SM.4TT87","GTEX.Y3IK.2126.SM.4YCDS","GTEX.YFC4.2826.SM.5P9FR","GTEX.YJ8O.1126.SM.5P9IS","GTEX.ZAJG.2826.SM.5HL8D","GTEX.ZAK1.2526.SM.5S2N7","GTEX.ZC5H.2126.SM.EY5XK","GTEX.ZLWG.1026.SM.4WWC4","GTEX.ZP4G.0726.SM.4WWF2","GTEX.ZPIC.1226.SM.DO91X","GTEX.ZTPG.2026.SM.5O999","GTEX.ZV6S.1526.SM.5NQ7O","GTEX.ZVT2.0426.SM.5E44S","GTEX.ZXES.0726.SM.5E451","GTEX.ZYVF.0526.SM.5E43E"
"1386",0.303326,0.989583,0.8391,0.483648,0.551176,0.368282,0.141853,0.076812,0.166703,0.28311,0.468075,0.325153,0.595312,0.814168,0.341985,0.153037,0.315135,0.482466,0.126744,0.400371,0.243456,0.289296,0.376008,0.14548,0.626904,0.132556,0.34304,0.098755,0.205561,0.042105,0.060636,0.410555,0.045101,0.057592,0.402441,0.158497,0.369805,0.163222,0.200783,0.276729,0.242993,0.134385,0.234053,0.228259,0.148854,0.085742,0.103488,0.132152,0.043651,1.04283,1.15213,0.024471,0.061044,0.704882,0.262006,0.55807,0.149348,0,0.191991,0,0,0.798394,0.380271,0.112566,0.026956,0.459972,0.021365,0.03869,0.287346,0.156771,0.536831,0.163282,0.058491,0.391686,0.158545,0.560008,0.372994,0.15381,0.154879,0.037728,0.683739,0.212355,0.490072,0.162016,0.013997,0.228335,0.220037,0.103344,0.246867,0.437365,0.265236,0.178403,0.543838,1.0564,0.30858,0.045973,0.282681,0.174334,0.306738,0.552457,0.360106,0.108213,0.104789,0.482106,0.449941,0.173258,0.164205,0.170069,0.249878,0.150109,0.040599,0.334958,0.224175,0.278078,0.222899,0.192261,0.154092,0.197315,0.249423,0.183288,0.229696,0.198762,0.209504,0.083848,0,0.094949,0.121823,0.579104,0.03286,0.78562,0.324797,1.71316,0.254801,0.026135,0.148452,0.386155,0.567737,0.590906,0.198619,0.131283,0.051448,0.46024,0.282951,0.024447,0.51996,0.812637,0.462637,0.221789,0.238063,0.206199,0.679593,0.092507
"1387",0.447659,0.144972,0.16718,0.650053,0,0.539527,0,0.467617,0.691947,0.06715,0.444086,0,0.154438,0.32629,0.108153,0.25409,0.523223,0.072822,0.030062,0.302155,0.062187,0.102926,0.234109,0.276049,0.280231,0.165064,0.24918,0.040991,0,0.069908,0.100674,0.104869,0.074882,0.191243,1.26212,0.052631,0.383745,0.451667,0.222242,0.070686,0.089654,0.127498,0.194301,0.315818,0.278036,0.260991,0.429554,0.175531,0.144949,0.577142,0,0.081258,0.506761,0.270075,0.174005,0,0.123982,0.271044,0.318765,0.320856,0.42955,0.110465,0.070152,0.523305,0.402804,0.1091,0,0.064237,0.146795,0.078087,0.137124,0.120488,0.032371,0.08129,0,0.485107,0.296181,0.015961,0.171432,0.344526,0.068801,0.428128,0.321187,0,0.023239,0.429655,1.5831,0.754968,0.409876,1.41198,0,0.259179,0,0.701582,0,0.152658,0,0.05789,0.087807,0.769308,0.068987,0.59889,0.069593,0.358821,0.571269,0,0.181755,0,0.150864,0.249228,0,0.598914,0.139575,0.581395,0.534564,0.283745,0.255841,0.093602,0.092027,0.101438,0.54481,0.412509,0.565244,0.696067,0.050263,0,0.606793,0,0.218232,0,0.115557,0.159796,0.192295,0,0.211266,0.067488,0.13466,0.224249,0.109923,0.108986,0.142365,0.764143,0.328851,0.081181,0.395677,0.147189,0.027433,0.167381,0.084699,0.136942,0.030496,0.115192
"1388",0,0.862202,0.165714,0,0,2.78093,0,0,4.11526,1.1981,0.990429,0.401341,2.2044,0.277224,0.321612,0,0,2.5986,2.59246,0,2.86631,0,4.40905,0.410441,0,13.7437,0.211709,0.243789,0.579946,0,0,4.5218,3.89682,0.284348,0.662318,0.469524,0,0,0.660878,0,1.33302,0.18957,0,0,0.367463,0,6.51453,1.30494,0.215517,0,0,0,0.602779,2.67706,0.776152,0.598985,0.368683,0.46057,0,0.190825,0.638674,2.29942,0.20861,0.666919,2.6618,0.259542,0,0,0,1.70284,0.91747,0.537441,0,0,4.5227,0.240426,1.84157,0.189849,0.509785,1.21079,1.43215,1.34801,0.891434,1.59982,0,0.901877,0.72425,0,0.10157,1.19965,0,2.75256,0.644415,0,17.303,0,1.07359,1.20502,0.104444,6.15914,0.820585,1.24664,1.03474,0.738707,0,0,4.14369,2.51902,0.22431,5.27023,0.400893,3.18033,0.276701,3.10182,0.244558,0,0,0,0,0,0,1.472,0.77578,0,0.896791,0,1.3123,0.439874,14.6015,7.7576,0.687258,7.69799,3.20222,0,7.32945,0.200688,0.200219,0.166711,6.86442,2.75475,0.338679,0.592779,2.3749,6.27655,0.962688,12.4743,3.42623,69.0862,5.20524,0,0.181369,1.71273
"1389",184.13,182.616,292.802,143.567,201.966,214.104,232.871,107.851,230.727,330.077,184.289,230.363,236.054,146.173,190.838,269.108,247.821,104.587,199.626,158.193,187.886,208.708,171.831,81.9908,165.627,132.471,160.028,203.295,121.615,166.165,178.926,240.008,310.703,192.378,170.861,161.824,212.12,230.143,100.685,309.414,249.305,141.367,230.502,177.275,169.349,312.588,237.173,167.478,243.406,193.628,271.956,311.939,138.014,106.533,165.682,211.901,169.201,233.893,289.575,223.789,124.424,91.2609,93.2267,100.788,203.346,195.286,91.0289,149.157,376.552,153.719,133.761,235.332,264.332,182.975,126.673,173.63,164.608,457.133,319.033,218.91,220.84,137.49,162.905,136.839,250.354,246.427,133.089,387.672,94.304,243.249,307.305,147.593,124.169,249.308,78.4757,242.856,118.084,122.737,112.637,142.863,157.384,142.195,166.775,166.039,220.136,252.064,141.023,160.108,328.421,156.229,182.597,157.387,256.955,122.66,241.687,134.976,158.051,173.155,105.548,384.259,305.888,186.54,139.564,129.401,179.054,171.162,218.352,283.407,101.567,64.2699,221.884,96.4926,142.513,213.123,146.117,150.52,215.627,339.114,214.168,195.23,248.382,45.6394,160.75,99.0264,283.048,423.486,131.168,62.9831,111.94,236.448,240.315,104.994
"1390",72.5886,85.5075,40.1487,71.8076,68.4413,94.6802,46.4204,81.6629,65.6254,40.7689,94.0545,82.8884,87.3988,94.7802,74.5992,53.7256,83.389,72.3954,77.6013,53.4652,59.4459,67.2291,77.7064,58.2625,68.0128,99.7481,65.3129,54.1648,72.3877,73.4025,96.9496,68.1902,47.9331,46.4375,92.4526,91.255,56.8483,61.5116,72.0739,39.9143,108.278,44.2212,65.1246,65.9015,69.2732,46.5394,52.9447,55.091,54.7238,86.8053,38.2828,88.7697,70.2064,81.0004,88.3677,88.8879,50.7557,27.3906,60.2076,60.4209,41.9808,56.8931,64.4485,121.026,87.2333,48.743,78.6383,99.1691,83.227,74.6029,68.6529,62.98,37.7422,49.9909,72.1188,71.6108,63.7536,54.1696,46.498,45.478,55.77,118.405,79.0638,71.1597,50.1977,64.3331,91.3141,50.9492,58.5644,118.684,55.803,99.8814,52.3963,128.496,81.6307,55.8393,76.216,83.906,39.2987,72.5914,55.8006,107.067,79.2537,38.6898,125.203,42.5716,93.7481,70.893,40.9438,85.4108,34.8267,96.3466,63.6957,98.848,53.9327,42.4652,45.4818,81.3448,67.9243,45.1213,58.3608,64.9625,67.5646,70.3353,86.1801,52.1805,115.612,50.1939,100.779,95.2467,47.4009,68.554,74.0055,48.2674,61.0856,42.2525,46.8372,64.3757,45.162,77.9321,87.0387,60.9146,103.993,115.092,50.5149,48.5991,42.3954,89.1259,53.9033,59.4602,77.0072,175.036
"1391",130.974,241.888,124.399,120.032,133.497,193.407,249.886,110.741,184.586,112.028,145.289,155.033,141.335,204.188,164.328,216.824,174.766,132.944,123.201,118.695,143.298,116.255,153.319,196.794,127.395,163.665,86.641,85.1523,127.602,202.37,243.719,243.947,163.536,246.287,228.923,142.35,148.27,111.286,100.503,142.42,224.307,111.808,124.885,117.713,286.314,376.944,288.758,287.711,165.94,103.024,243.248,104.084,110.205,108.753,129.31,249.529,133.097,162.098,75.5653,175.356,100.126,311.215,113.197,120.995,207.424,107.549,145.578,240.149,164.142,258.089,143.039,104.723,316.405,114.685,122.899,95.8547,188.585,224.644,121.374,280.245,120.688,74.6,111.979,313.99,256.036,223.244,190.255,208.505,176.874,262.174,217.576,117.782,120.824,167.689,167.918,147.238,245.668,96.0789,173.836,214.295,221.602,152.321,196.065,146.938,119.74,116.451,155.121,145.363,287.431,312.914,162.471,99.6619,79.9774,200.386,256.76,156.431,114.665,113.128,166.943,323.124,158.088,97.0273,117.25,289.093,172.255,169.191,101.881,110.843,191.47,111.781,164.227,99.7143,111.996,174.754,179.536,332.294,283.323,136.145,123.182,366.534,164.831,171.776,220.946,196.419,156.243,127.132,147.241,97.9098,126.049,92.8329,119.742,161.719
"1392",0.243993,0.189638,0.157942,0.316792,0.380889,0.501872,1.70731,0.315113,0.24137,0.087839,0.564774,0.147122,0.175085,0.467471,0.247581,1.97843,0.327956,3.14355,0.471893,0.223975,0.406733,0.224396,0.153119,0.43633,0.104735,0.239912,0.186259,0.071494,0.318893,0.198135,1.00964,0.20577,0.114279,3.68994,0.388465,0.218015,0.150593,0.177248,0.419923,0.077053,0.078185,0.138984,0.19365,0.211152,0.552286,7.72813,0.318411,0.095672,0.094804,0.603969,0.232451,0.088578,0.198869,1.41314,0.075872,3.39023,0.05406,0.928592,0.208489,0.237837,0.070237,0.626167,0.627069,0.244478,2.22473,0.485226,1.57765,0.224078,0.352043,0.431282,0.284007,0.052537,1.82082,0.159504,0.051013,0.141016,0.105664,0.097432,0.186876,0.273137,0.015,0.131773,0.261424,0.221551,1.17543,1.97263,8.89405,1.4664,0.253187,3.7644,0.150872,0.193733,0.031497,0.229436,0.526581,0.099846,0.613943,0.113589,0.091888,1.35468,1.31353,0.548387,0.288277,0.385128,10.2511,0.089593,0.145294,0.631001,0.608481,0.108672,0,0.503641,0.284011,1.93114,2.49225,0.603147,0.111556,0.204067,1.52482,0.243268,0.190045,0.287789,1.02378,1.24439,1.13964,0.206217,0.481059,0.128998,0.28547,0.784486,0.050387,0.195095,0.301851,0.189203,0.153532,5.32632,0.322941,0.183338,0.191721,0.190086,0.186228,0.391139,0.163875,0.548662,0.125476,0.235325,0.011962,0.291936,1.55112,0.328412,0.159566,0.301367
"1393",0,0.333277,0.244575,0.359618,0.46944,0.135308,0.369163,0.319837,0.173533,0.084203,0.533658,0.613487,0.174292,0.05845,0.203427,1.47929,0.266538,0.091315,0.113089,0.56833,0.038989,0.150574,0.097853,0.064903,0.501993,0.068994,0.245503,0.359804,0.091707,0.41639,0.18936,0.263001,0.305169,0.119904,0.256013,0.19799,0.144359,0.198228,0.06967,0.265909,0.112422,0.159876,0,0.290415,0.348643,16.4081,0.215455,0,0.090879,0.241235,0.078645,0,0,0.056443,0.054548,0.732484,0.038867,1.06818,0.03331,0.080467,0,0.484812,0.043984,0.562455,0.308669,0.123125,0.511525,0.020138,0.023009,0.375348,0.19344,0.094429,0.24355,0.407735,0.073351,0.025346,0.742791,0.180126,0.053742,0.078549,0.086273,0.347374,0.02685,0.037479,0.203984,0.095076,0.763507,0.344251,0,0,0.295826,0.069642,0.226448,0.197943,0,0.071784,0.135814,1.19775,0.121116,0.166963,0.432532,0.075098,0.087266,0.034611,0.52348,0,0.151941,0.044259,0.993169,0.277795,0,0.134108,0.05834,0.396683,1.62423,0.311326,0.106937,0.058686,0.259643,0.254397,0.102474,0.206906,0.163566,0.261849,0.28362,0.22239,0.115286,0.046372,0,0,0.048301,0.040075,0.096451,0.29926,0,5.98734,0.168857,0.175748,0.137838,0.119579,0.535556,0.041661,0.117818,0,0.563817,0.153806,0.068799,0.041978,0.212415,0.150253,0.229439,0.216668
"1394",11.2954,13.6406,5.17991,6.34926,12.7438,9.97733,2.93301,9.74367,13.6521,8.111,13.3499,7.50294,6.3958,7.61838,7.50896,3.48629,9.3266,2.65543,4.90355,3.74807,8.96919,2.11115,6.54224,6.4373,5.04407,3.26028,7.98522,9.44876,9.3974,8.37583,9.88776,14.101,6.6435,5.58821,8.26664,12.3975,6.97155,8.26433,8.28485,5.32764,8.08543,3.38309,7.88939,6.18994,6.92997,5.38417,14.5167,5.32913,5.28551,6.38873,4.27788,13.5718,8.39797,5.24649,6.09007,6.74166,6.87224,4.26099,3.63238,5.13959,5.96117,10.5737,6.8177,9.12727,9.61718,7.00459,6.77923,11.3146,16.405,12.4404,4.96669,6.95318,2.40295,5.33293,9.15114,8.37078,5.60168,8.08567,6.13956,4.95585,8.91522,11.1183,2.98375,6.12079,6.16635,6.50879,4.12335,3.1507,6.13852,6.44905,5.39708,13.7303,7.57283,8.98827,3.02633,5.65358,8.80394,3.65643,2.94455,6.68558,3.66856,7.73113,7.86226,5.65247,7.41105,5.88694,10.76,7.57293,4.40831,9.0339,4.37823,12.0617,10.5578,6.24095,4.92671,3.5913,5.01163,6.84151,9.55779,8.32253,7.53853,6.90317,5.60583,5.55226,8.44399,5.65866,4.59171,5.97183,5.41766,5.02286,5.73116,6.64891,13.7985,5.24123,5.53705,2.8015,4.35134,4.19808,6.71928,14.9118,18.1231,2.5095,9.60536,9.885,7.40147,6.90065,6.04663,6.84462,2.88627,4.38048,7.42662,4.88801
"1395",0,0.157401,0.181514,0.871853,0.812932,0.820097,0.095892,0,0.901526,0,0.48216,0.219803,0,0.303656,0.352276,0,0.319546,0.237197,0.489593,0.590509,0.101277,0,0.25418,0,0.260791,0.268824,0.115947,0,0.635241,0,0,0.17079,0,0,0,0.600005,0,0.294235,0.120648,0,0.584044,0.207644,0,0.274316,0,0.77282,0,0,0.236065,0.751948,0.306428,0.661685,0,1.906,0,0.131219,0,0,0,0.418038,0.349784,0.359808,0,0,0,0.142144,0,0.104617,0.239071,0.593472,0,0.196228,0.210878,0.397168,0.190535,0,0.263106,0.103975,0,0,0.2241,0,0.139489,0.389412,0.151389,0.164644,0.396651,0.223553,0.556272,0,0,0,0.117643,0.22852,0.476799,0,0.940758,0.848518,0.228804,0.192753,0.299607,0,0.566697,0.179808,0.429401,0,0,0,0.245697,0.180397,0,0.69671,0.454625,0.612675,0.267875,0.115527,0.138888,0.762198,0.5995,0,0.354911,0.134363,0.141624,0.906893,0,0,0.23957,0.120453,0.355414,0.293008,0,0.208196,0,0.141336,0,1.09911,0.219308,0.547819,0,0.088747,0.278228,0.216432,0,0,0,0.479425,0,0,0,0,0.397322,0.375206
"1396",0.355542,0,0,0.048592,0,0.045707,0,0.189073,0.35172,0.149331,0.047027,0,0.333632,0.029617,0.343591,0.230634,0.062334,0,0.439321,0.076793,0,0.435981,0.024791,0.285019,0,0.01748,0.316648,0,0.061958,0,0.085289,0,0,0.212646,0,0.117043,0,0,0,0,0.085447,0,0,0,0,0.090452,0,0.111529,0,0,0,0,0.064397,0,0.110559,3.53235,0.039388,0.147614,0.135025,0.020387,0.102348,0,0,0,0.227497,0,0.338077,0.183669,0,0.297689,0.130689,0.038278,0,0,0.130086,0,0,0.060847,0.108925,0,0,0,0.095235,0,0,0.032117,0,0,0,0,0,0,0,0.044577,0,0,0.045878,0.073564,0.011158,0,0.029222,0,0.088436,0.035075,0,0,0.307956,0.269117,0.191712,0,0.299803,0.054363,0.029561,0,0.052254,0.067607,0.108371,0,0,0,0,0.05242,0.027627,0.044227,0,0,0.023366,0,0.103995,0.228628,0,0,0.048872,0,0.022372,0,0.04278,0,0,0.103871,0,0,0,0,0,0.04676,0,0.02127,0,0.043505,0.135634,0.170779
"1397",0.630801,0.238329,0.137419,0.808234,0.322379,0.253418,0.165938,0.599022,0.227507,1.56127,0.156442,0.142635,0.348193,0.262731,0.323849,0.434764,0.50688,0.76961,0.550692,0.489636,0.701024,0.386758,0.192433,2.09079,0.620521,0.348891,0.677165,0.202164,0,0,0.40194,0.70192,0.211034,0.909504,0.34,0.111245,1.35185,0.50916,0.104388,0.423318,0,0.202117,0.332461,0.25218,0.652974,0.585082,0.423703,0.30918,1.30209,0.027109,0.618637,0.973264,0.285634,0.317138,0.122596,1.24888,0.087352,0.736581,0.898352,0.587759,0.151321,0.661547,0.568401,0.89541,0.567596,0.245974,0.324899,0.610995,0.232707,0.715216,0.217377,0.106113,0.045614,0.257731,0.020607,0.797499,0.758823,0.539772,0.51333,0.044134,0.16966,0.30164,0.135776,0.758093,0.196478,0.178069,0.042899,0.145068,0.770083,0.170541,0.332432,0.860859,0.101788,0.074146,0.360972,1.31756,0.89028,0.550621,0.185595,0.229317,0.064807,0.210976,0.588386,0.525066,0.061922,0.752789,0.704311,0.671437,0.797189,0.136574,0.261205,0.391828,0.458913,0.313243,0,0.249893,0.420594,0.164869,0.6808,0.571752,0.307079,0.668462,0.122537,0.514939,0.460367,0.11107,0.103641,0.364768,0.807224,0.507038,0.189971,0.720548,0.460642,0.122288,0.545779,0.237746,0.332065,0.296243,0.42596,1.36296,0.441339,2.3642,0.066198,0.343178,0.253434,0.604933,0.309249,0.801922,0.079566,0.458295,0.343774,0.243479
"1398",37.0865,35.7045,27.4008,70.4319,29.6225,27.0352,46.3256,46.2249,32.9043,25.5483,38.0265,53.9557,56.8565,39.5576,28.8823,43.2231,29.1573,32.8668,59.8247,44.9658,17.5552,39.4985,53.7367,48.0638,57.4132,21.0775,34.6547,33.8342,21.9486,46.8401,30.155,28.5689,46.5408,37.8525,28.6993,36.8385,46.1186,53.0484,29.3254,29.6649,29.9181,35.7704,49.1272,40.0893,29.6803,33.1177,30.7898,43.5367,52.0328,32.7865,31.4213,25.299,56.8995,35.3233,55.7416,52.5106,53.9583,13.9446,49.7459,63.6092,43.6954,29.7726,48.98,37.3881,55.8936,32.6365,41.4151,44.3839,30.1422,32.4005,56.8106,52.2453,33.0371,29.181,47.4677,55.3933,25.5714,28.7679,49.1419,30.2002,55.6499,62.4927,63.6436,41.3368,33.7736,56.4323,52.2558,35.7802,28.0341,38.9696,35.8482,64.1332,54.0009,35.4341,37.3912,50.4107,20.6982,33.0881,26.8484,39.6676,37.1735,74.8621,50.4895,49.7175,63.2771,49.4114,87.099,38.544,19.5417,33.586,31.5581,24.6502,49.3199,55.5931,42.7068,31.4182,57.6105,58.7463,63.2906,45.9295,42.9752,52.0913,59.478,29.5153,74.011,27.1964,39.8176,52.9282,31.5639,26.8317,56.6737,26.5279,51.8275,32.6904,53.6271,31.0278,24.5021,46.3555,33.681,27.3164,38.9822,18.7773,25.0778,40.9303,44.1072,46.0256,34.4828,60.4548,35.6359,39.4142,55.196,27.0097
"1399",0,0,0.048859,0.016763,0,0,0.051623,0,0,0,0.016223,0,0,0.040868,0,0,0.014336,0.063847,0.052714,0,0,0.01504,0,0,0,0.03618,0.015605,0,0,0,0,0,0.032827,0,0,0,0,0,0,0,0,0,0.012168,0,0,0,0,0.038474,0,0,0,0,0,0.039465,0,0,0,0,0,0.014066,0,0,0.030753,0,0,0,0,0,0,0,0,0.013205,0,0,0,0,0.035411,0,0,0,0.01508,0.01104,0,0,0.020375,0.011079,0,0,0,0,0,0.032462,0,0,0,0,0,0.038066,0,0,0,0,0,0,0,0,0,0,0,0,0.02955,0,0,0,0,0.015548,0.056077,0,0,0.022234,0,0,0.057182,0,0,0,0,0,0,0,0.016886,0,0,0,0,0,0,0,0,0.047777,0,0.014564,0,0,0,0.075278,0,0,2.30205,0.045024,0.013369,0.117828
"1400",0,0,0,0.053143,0,0,0.081831,0,0,0.186648,0.102864,0,0.171708,0,0,0.100894,0.090896,0.202414,0.250679,0.083986,0.086426,0,0.054227,0.095912,0.222548,0,0.098945,0.056969,0,0.291471,0.093277,0,0,0,0,0,0,0,0,0.098238,0,0,0,0.029261,0,0.065949,0,0,0,0.106947,0.261493,0,0,0.062558,0,0.111977,0.043077,0.107626,0,0.22296,0,0,0.048748,0.051949,0,0.06065,0,0.089276,0,0.108524,0.28586,0.083726,0.089977,0.112976,0.040649,0.056183,0.149683,0.133092,0,0.391759,0.047809,0,0,0,0.064594,0.035125,0.126932,0,0,0,0,0.102915,0,0,0,0,0,0.080454,0.048813,0.082244,0.063918,0.083233,0,0.268522,0.122144,0.114225,0.0842,0.098108,0,0,0,0.237817,0.129319,0,0,0.049293,0,0,0,0,0,0,0,0,0,0.054773,0.05111,0,0,0.125021,0,0.088833,0,0.060305,0.097871,0.234485,0.32751,0,0.15277,0.151466,0,0.046174,0,0.056412,0.249957,0.034093,0.076252,0.744396,0,0.09516,0,0
"1401",0.111535,0.718023,0.186809,0.24251,0.248733,0.156421,0.170707,0.300416,0.234046,0.133845,0.261524,0.880405,0.167907,0.371638,0.367452,0.217053,0.296277,0.197932,0.103499,0.476333,0.078878,0.136769,0.205034,0.262607,0.340939,0.199399,0.077403,0.12627,0.123687,0.177344,0.23715,2.66034,0.162825,0.753713,0.154707,0.205042,0.041721,0.11458,0.127524,0.147296,0.211191,0.086636,0.165978,0.129714,0.134348,1.08772,0.373612,0.111323,0.151024,0.550783,0.170469,0.058896,0.119374,0.358878,0.275887,0.554787,0.106712,0.126292,0.077014,0.197675,0.15567,0.160132,0.406773,0.176101,0.243295,0.102799,0.32781,0.349198,0.359093,0.311288,0.142871,0.283824,0.293284,0.500816,0.158995,0.087902,0.204916,0.104116,0.132021,0.164585,0.187003,0.146028,0.073719,0.108317,0.130539,0.13281,0.242727,0.080837,0.123784,0.190062,0.079797,0.040255,0.137436,0.088989,0.192305,0.110647,0.372889,0.351406,0.13365,0.064338,0.508357,0.16278,0.239597,0.180052,1.01126,0.08191,0.181138,0.031978,0.239196,0.07025,0.140463,0.348828,0.227621,0.27267,0.543927,0.057842,0.177709,0.110245,0.175092,0.119475,0.078976,0.097171,0.086666,0.151354,0.100184,0.214242,0.103288,0.107215,0.108746,0.301556,0.076776,0.411166,0.250878,0.086489,0.095704,0.776538,0.231806,0.345391,0.074694,0.192546,0.309561,0.331109,0.102151,0.500142,0.41063,0.062232,0.367846,0.133451,0.204633,0.111663,0.082888,0.1809
