"","GTEX.1117F.0011.R2b.SM.GI4VL","GTEX.111FC.0011.R2a.SM.GIN8S","GTEX.117XS.0011.R2b.SM.GI4VT","GTEX.1192X.0011.R2b.SM.GI4VV","GTEX.11DZ1.0011.R2a.SM.DNZZM","GTEX.11EMC.0011.R2b.SM.DO114","GTEX.11GS4.0011.R2a.SM.DO942","GTEX.11GSO.0011.R2a.SM.57WDF","GTEX.11GSP.0011.R2b.SM.9QEGE","GTEX.11NUK.0011.R2a.SM.GINAO","GTEX.11PRG.0011.R2a.SM.69LQ5","GTEX.11TTK.0011.R2b.SM.GJ3PU","GTEX.11TUW.0011.R2b.SM.DO92T","GTEX.11UD1.0011.R2b.SM.5BC6O","GTEX.11WQC.0011.R2a.SM.DO927","GTEX.11ZTS.0011.R2b.SM.5BC75","GTEX.12696.0011.R2b.SM.GHWPY","GTEX.12WSA.0011.R2a.SM.57WDK","GTEX.12WSD.0011.R2a.SM.5LZWB","GTEX.12WSF.0011.R2a.SM.5DUVU","GTEX.12WSH.0011.R2a.SM.5GU68","GTEX.12ZZX.0011.R2a.SM.5EGLG","GTEX.1313W.0011.R2a.SM.5EGLF","GTEX.131XH.0011.R2b.SM.5DUVY","GTEX.132Q8.0011.R2b.SM.5EQ5Z","GTEX.1399T.0011.R2b.SM.5DUXM","GTEX.139TS.0011.R2b.SM.5J1MX","GTEX.13CF2.0011.R2a.SM.5L3DC","GTEX.13FXS.0011.R2b.SM.5K7XX","GTEX.13G51.0011.R2b.SM.5LZXS","GTEX.13N2G.0011.R2a.SM.5MR4Q","GTEX.13NYB.0011.R2a.SM.5MR3C","GTEX.13NYS.0011.R2b.SM.5MR4G","GTEX.13O3O.0011.R2b.SM.5P9H1","GTEX.13O3Q.0011.R2b.SM.5KM3K","GTEX.13OVJ.0011.R2b.SM.5L3GP","GTEX.13OVL.0011.R2b.SM.H65ZN","GTEX.13OW6.0011.R2a.SM.5L3HG","GTEX.13OW7.0011.R2b.SM.H6Q8E","GTEX.13OW8.0011.R2a.SM.5L3G2","GTEX.13PDP.0011.R2b.SM.5O9DH","GTEX.13QJC.0011.R2b.SM.5PNUN","GTEX.13RTJ.0011.R2a.SM.5PNW9","GTEX.13SLW.0011.R2b.SM.5O9C6","GTEX.13SLX.0011.R2b.SM.5S2VP","GTEX.13X6I.0011.R2b.SM.5PNWQ","GTEX.13X6K.0011.R2b.SM.5P9K3","GTEX.1445S.0011.R2b.SM.5PNUH","GTEX.145LS.0011.R2a.SM.5PNZI","GTEX.147GR.0011.R2b.SM.5S2RQ","GTEX.14ASI.0011.R2b.SM.5YY9H","GTEX.14BIM.0011.R2b.SM.69LQ6","GTEX.14BIN.0011.R2a.SM.5S2RJ","GTEX.14C5O.0011.R2a.SM.5ZZV2","GTEX.14JG1.0011.R2a.SM.5ZZVE","GTEX.14PJO.0011.R2a.SM.5ZZVF","GTEX.14PN4.0011.R2a.SM.6EU2Y","GTEX.15CHQ.0011.R2b.SM.6AJAD","GTEX.15DCD.0011.R2b.SM.6LPIE","GTEX.15DYW.0011.R2b.SM.7KUKY","GTEX.15EO6.0011.R2a.SM.6M46R","GTEX.15ER7.0011.R2a.SM.6M46O","GTEX.15G19.0011.R2b.SM.H6Q7S","GTEX.15RJE.0011.R2b.SM.79OMP","GTEX.15SHU.0011.R2a.SM.GPRXS","GTEX.16GPK.0011.R2a.SM.GRR1F","GTEX.16Z82.0011.R2b.SM.79OK9","GTEX.17EVP.0011.R2a.SM.7LG4W","GTEX.17HG3.0011.R2a.SM.7MGVX","GTEX.1A3MX.0011.R2b.SM.7EWFL","GTEX.1A8G7.0011.R2a.SM.7IGQI","GTEX.1B8L1.0011.R2a.SM.9OSVL","GTEX.1B8SG.0011.R2b.SM.79OOT","GTEX.1B933.0011.R2b.SM.7IGNM","GTEX.1B996.0011.R2a.SM.7IGON","GTEX.1C6VR.0011.R2a.SM.7RHGZ","GTEX.1CB4G.0011.R2a.SM.9QEGQ","GTEX.1CB4J.0011.R2a.SM.9WG5N","GTEX.1E1VI.0011.R2a.SM.9QEGS","GTEX.1EKGG.0011.R2a.SM.CE6R8","GTEX.1EMGI.0011.R2b.SM.9OSVS","GTEX.1EU9M.0011.R2b.SM.9QEH7","GTEX.1F48J.0011.R2a.SM.CL535","GTEX.1F6I4.0011.R2a.SM.CL536","GTEX.1F6IF.0011.R2b.SM.9QEHB","GTEX.1F75B.0011.R2a.SM.ARL8I","GTEX.1GMR8.0011.R2a.SM.CE6RD","GTEX.1GN1U.0011.R2a.SM.CL53A","GTEX.1GN2E.0011.R2a.SM.9WG7D","GTEX.1GN73.0011.R2a.SM.CJI2V","GTEX.1GTWX.0011.R2b.SM.ADEH5","GTEX.1GZ2Q.0011.R2b.SM.9OSWO","GTEX.1H1DG.0011.R2a.SM.ADEIQ","GTEX.1H1ZS.0011.R2b.SM.CL54Q","GTEX.1H23P.0011.R2a.SM.CKZP3","GTEX.1H3O1.0011.R2b.SM.CKZOT","GTEX.1H3VE.0011.R2a.SM.CE6SA","GTEX.1HB9E.0011.R2b.SM.A96RW","GTEX.1HBPH.0011.R2a.SM.GQ1DS","GTEX.1HFI6.0011.R2a.SM.CMKH5","GTEX.1HR98.0011.R2a.SM.ARL7A","GTEX.1HSMO.0011.R2a.SM.CL553","GTEX.1HT8W.0011.R2a.SM.CMKH9","GTEX.1I19N.0011.R2b.SM.GPRYG","GTEX.1I1CD.0011.R2a.SM.CM2T3","GTEX.1I1GS.0011.R2b.SM.CMKHG","GTEX.1I1GV.0011.R2a.SM.ARZLF","GTEX.1IDJH.0011.R2a.SM.GPI9D","GTEX.1IGQW.0011.R2b.SM.D4P26","GTEX.1IKJJ.0011.R2b.SM.ARZLJ","GTEX.1IL2U.0011.R2a.SM.ARU6V","GTEX.1IY9M.0011.R2a.SM.D4P29","GTEX.1J1OQ.0011.R2b.SM.ARU88","GTEX.1J8Q2.0011.R2b.SM.EAZ2X","GTEX.1JJ6O.0011.R2a.SM.EY5ZO","GTEX.1JMPZ.0011.R2a.SM.G8LLS","GTEX.1JMQJ.0011.R2a.SM.F6493","GTEX.1JMQK.0011.R2a.SM.EYYXQ","GTEX.1JN1M.0011.R2b.SM.G9EPE","GTEX.1KD4Q.0011.R2a.SM.F649I","GTEX.1KD5A.0011.R2b.SM.G9EPP","GTEX.1KWVE.0011.R2a.SM.G8OLX","GTEX.1LB8K.0011.R2a.SM.EZ6MQ","GTEX.1LG7Y.0011.R2b.SM.G8LMM","GTEX.1LH75.0011.R2b.SM.EYYWQ","GTEX.1LKK1.0011.R2b.SM.G8OLT","GTEX.1LSNL.0011.R2a.SM.EZ6MK","GTEX.1LSVX.0011.R2a.SM.G8OL9","GTEX.1LVA9.0011.R2a.SM.EZ6MJ","GTEX.1LVAO.0011.R2a.SM.EYYX1","GTEX.1MA7X.0011.R2b.SM.EZ6MT","GTEX.1MCQQ.0011.R2a.SM.F649V","GTEX.1MJK2.0011.R2b.SM.EXUS5","GTEX.1N2EE.0011.R2a.SM.F649F","GTEX.1N2EF.0011.R2b.SM.F6482","GTEX.1N5O9.0011.R2a.SM.G8LM1","GTEX.1NV5F.0011.R2a.SM.G8LME","GTEX.1NV8Z.0011.R2b.SM.F648N","GTEX.1O9I2.0011.R2b.SM.F3K53","GTEX.1P4AB.0011.R2a.SM.F649K","GTEX.1PIIG.0011.R2b.SM.F648W","GTEX.1POEN.0011.R2b.SM.G8LLP","GTEX.1PPGY.0011.R2b.SM.F33YW","GTEX.1PWST.0011.R2b.SM.F3K5I","GTEX.1QMI2.0011.R2b.SM.F648R","GTEX.1R9K4.0011.R2b.SM.G8LLF","GTEX.1R9PO.0011.R2a.SM.F2TBH","GTEX.1RDX4.0011.R2b.SM.F649Z","GTEX.1RLM8.0011.R2a.SM.EZ6N4","GTEX.1RQEC.0011.R2b.SM.EY5ZT","GTEX.1RQED.0011.R2a.SM.F3K5T","GTEX.NPJ7.0011.R2a.SM.2I3GF","GTEX.OHPN.0011.R2A.SM.2I5FB","GTEX.Q2AG.0011.R2A.SM.2HMIT","GTEX.QDT8.0011.R2A.SM.32PKQ","GTEX.QMR6.0011.R2A.SM.32PKV","GTEX.QVJO.0011.R2A.SM.2S1QK","GTEX.R55E.0011.R2A.SM.EYYV9","GTEX.RN5K.0011.R2A.SM.GQ1CA","GTEX.RU72.0011.R2A.SM.2TF6O","GTEX.S7SE.0011.R2A.SM.2XCDC","GTEX.T2IS.0011.R2A.SM.32QPF","GTEX.T6MN.0011.R2A.SM.32QOW","GTEX.UTHO.0011.R2A.SM.3GIKC","GTEX.WHSE.0011.R2A.SM.3P5ZL","GTEX.WL46.0011.R2A.SM.3LK6O","GTEX.WVLH.0011.R2A.SM.3MJFJ","GTEX.X4EP.0011.R2B.SM.3P625","GTEX.X4XX.0011.R2A.SM.3P623","GTEX.X585.0011.R2B.SM.46MVF","GTEX.XLM4.0011.R2B.SM.4AT5Z","GTEX.XMD1.0011.R2B.SM.4AT5N","GTEX.YFC4.0011.R2a.SM.4V6DZ","GTEX.YJ89.0011.R2b.SM.4RGLT","GTEX.Z93S.0011.R2a.SM.4RGNG","GTEX.ZAB4.0011.R2a.SM.4RGNP","GTEX.ZAJG.0011.R2a.SM.GNTAX","GTEX.ZAK1.0011.R2a.SM.GPRX1","GTEX.ZDXO.0011.R2b.SM.4WKFG","GTEX.ZE9C.0011.R2a.SM.4WKGH","GTEX.ZV68.0011.R2a.SM.4YCDK","GTEX.ZYY3.0011.R2a.SM.GNTB2","GTEX.ZZPT.0011.R2a.SM.GNTB1"
"1427",14.2099,7.73804,9.63199,35.0864,2.27601,5.26599,18.5377,13.8304,25.5528,15.9254,10.3658,16.038,16.9348,32.7467,13.9463,20.3773,20.867,13.9715,4.18924,5.56645,13.2783,20.0324,6.07123,11.503,22.7262,9.18145,8.87488,16.9874,10.2742,9.45901,17.6478,19.9615,12.512,13.0872,12.879,24.7057,6.90668,10.2536,24.8972,9.57496,5.3952,19.3511,18.0502,23.5437,13.665,12.7751,24.505,11.0284,15.1664,7.9793,14.9023,12.1076,8.98666,9.78099,22.7414,13.6587,24.0106,12.3337,12.8737,10.0632,47.9207,10.584,3.80552,22.1694,23.276,8.76764,16.7387,10.2504,7.57573,15.8425,7.78031,14.2479,14.4498,15.1011,22.7166,14.3048,11.9021,5.70889,8.08031,19.0206,6.8498,12.5551,10.2091,28.4034,15.5061,4.59466,11.6302,12.1354,9.62302,7.38976,24.0908,18.7212,14.0913,19.6536,4.36986,13.4188,6.79611,7.99431,8.59259,12.1497,15.7796,21.089,5.61449,5.92508,7.71377,21.7372,20.0213,6.27671,13.049,13.2393,7.04058,10.4468,9.01665,12.8687,8.12366,13.8292,6.99168,29.3471,16.8431,10.8607,8.34564,27.8929,9.00832,14.8649,10.88,9.20948,12.8506,17.5697,10.5327,14.9053,13.9062,12.4599,23.8203,10.0041,14.9583,4.5186,16.3467,11.9425,30.9191,21.0745,8.20953,17.9626,11.1638,15.4974,10.0079,8.59908,28.3345,11.1039,15.1271,17.2347,11.6172,12.6246,6.0243,8.10068,30.755,29.9058,19.956,25.5647,6.8951,7.63587,17.055,12.3117,21.6979,9.43397,8.47303,7.46063,14.5805,13.3179,6.68596,11.9083,10.4383,7.74768,14.9451,8.48394,1.35536,23.0146,7.34437,8.04047,6.22944,4.57693,11.9583,8.89206,7.73763
"1428",1.6364,1.49263,3.14079,4.82493,1.69984,0.653718,2.62007,1.76856,4.54512,3.10718,1.30429,1.43371,1.3751,3.73848,1.73216,1.92564,6.59334,1.25367,0.457354,1.00371,1.83733,2.50931,4.17178,3.81011,3.17782,2.25667,0.84436,1.66382,2.22615,1.75414,3.32301,0.843674,2.38393,2.78717,3.45509,3.94619,1.17315,2.33143,5.00341,1.69794,0.830922,3.95317,4.14069,2.71441,3.74636,2.15433,2.40514,4.10985,4.15753,2.11059,1.88364,2.20652,1.43818,6.65708,5.4415,1.904,6.39836,3.34557,2.19977,1.78185,6.10742,3.50851,0.506216,3.65214,2.83511,0.903634,2.14727,2.28985,1.27614,4.58669,0.71866,3.28577,1.18924,5.30991,5.61562,1.64981,3.27713,0.528825,2.6095,3.13488,2.80114,1.54546,0.988001,5.41718,1.97915,0.765098,2.38701,0.680675,0.916017,3.12779,3.47643,1.69167,1.10138,5.14686,0.512321,1.62302,1.28882,1.78582,1.37672,7.82111,0.883454,5.05607,4.28082,1.07301,0.848045,4.3548,3.56958,1.70058,1.29025,3.11931,0.897351,4.19675,2.0443,1.59645,0.630211,2.90523,2.75674,2.07049,2.27083,2.88593,0.787002,3.89958,0.845859,2.61017,1.88741,0.523853,2.06804,4.31248,0.820668,1.0364,3.37536,2.06152,3.91591,2.38633,3.55182,0.363104,2.34357,1.75263,8.05649,1.95178,2.28975,2.07703,1.55278,2.6005,2.34893,1.35348,5.75743,1.62924,2.22966,2.52458,1.28288,1.40946,0.597511,1.72008,14.2054,5.00741,2.18205,1.76325,1.40906,1.20881,3.5061,1.43363,2.96953,1.97371,4.26405,2.8317,8.23634,7.89516,0.966358,4.6263,1.57905,0.953773,1.83566,0.859563,2.44195,3.31015,1.0126,4.62532,1.16275,0.402287,1.29891,1.06423,3.88582
"1429",4.92465,14.1023,25.1627,10.5336,40.908,3.86175,13.1497,9.89829,13.0213,11.9241,4.21286,10.6384,6.87103,20.2952,6.90315,16.4812,20.0822,7.8333,2.09948,6.81818,7.97111,11.3007,15.0175,17.3134,14.817,12.1069,13.9366,4.50796,11.2804,9.2255,11.1255,31.3192,9.74978,8.53882,12.5543,6.87375,4.10189,16.6306,10.7147,5.87037,6.29657,10.1152,11.7229,4.94921,11.0384,9.67473,7.05194,11.1726,13.6263,12.1156,6.93979,6.76612,6.26758,11.4334,16.032,6.66084,9.88827,25.2379,12.4099,10.4233,9.2398,46.8153,11.8731,11.563,8.40627,13.8156,11.0089,16.3124,4.65048,12.1918,4.57592,17.1274,8.78006,18.3871,9.55399,5.21357,11.4298,13.4487,5.89147,11.4818,16.2332,5.77086,11.3217,16.4082,13.6066,4.00726,4.96978,11.275,3.4572,16.2444,15.1543,3.81235,24.1533,4.34794,3.16382,9.64197,3.56229,23.6026,6.42886,24.4712,16.9489,25.9324,8.3903,5.1201,4.82247,11.0212,19.9049,4.02714,6.04285,22.5544,4.86084,14.7845,3.56634,13.0822,10.0797,15.0702,18.5921,15.1677,25.5733,9.59352,9.8789,12.7789,12.0721,16.0828,29.2554,11.3589,8.756,23.9447,7.0757,6.16043,5.25518,6.69151,17.1964,12.7061,18.2856,10.628,10.6215,17.1163,5.42584,30.3607,26.904,28.0195,11.8437,15.1429,10.4073,13.5845,16.2625,9.95569,3.24014,7.2358,5.49241,25.8554,6.53654,38.2726,31.3158,20.0735,9.73748,8.06282,16.0578,16.7069,32.9345,19.5268,17.1869,29.4946,17.9029,17.5686,15.7293,35.4594,58.0514,28.5266,16.9666,7.48955,18.642,3.5251,49.976,37.0281,14.4883,32.6383,3.47237,16.6014,4.32373,14.1731,17.9129
"1430",0.266774,0.403435,0.478514,0.597903,1.47543,0.231637,0.508131,0.589854,0.641258,0.279329,0.386384,0.464596,0.913173,1.36082,0.453548,1.89652,7.1492,0.629368,0.139032,0.531333,0.824158,0.361703,0.368899,0.681135,1.23488,0.858501,0.692066,0.449939,0.414714,0.954619,1.43492,1.07105,0.345537,0.905059,0.53004,0.36812,0.130432,0.548908,0.248395,0.38018,0.24741,1.29283,1.0013,0.059796,0.401089,0.65213,0.099579,0.235597,0.762886,0.592179,0.860745,0.204964,0.321167,0.20455,0.465706,0.415952,0.789582,1.67323,0.632437,0.710169,0.442283,1.08397,0.810159,0.585193,0.648873,2.53615,0.642848,0.529966,0.247917,0.592567,0.822774,0.3509,0.482523,0.539295,1.04796,0.317641,1.12903,1.13308,0.137303,0.430041,0.389967,0.360408,0.808108,0.647515,0.34054,0.0705,0.058078,1.07608,0.649943,1.58823,1.74094,0.093118,1.09865,1.05001,0.276314,0.543667,0.068755,0.465691,0.809855,0.940185,0.86896,5.7804,1.2775,0.215219,0.723857,1.45912,0.775633,0.238392,0.272437,0.538579,0.287228,1.20931,0.172394,1.19187,1.07706,0.248092,0.867997,1.92479,0.889297,0.326609,0.597354,0.75825,1.08138,0.669216,1.64408,1.03038,0.498868,0.875564,0.781712,0.256013,0.490286,0.212993,0.439255,1.03595,0.644554,0.866197,0.129483,0.904824,0.430714,3.98787,1.15707,1.312,0.944143,0.748659,0.51492,0.785007,1.47626,1.45878,0.139298,0.386758,0.293308,2.49478,1.42669,2.89194,0.668989,1.35254,0.311449,0.309031,0.555008,0.533092,1.29688,0.821317,1.1411,1.22252,0.700506,0.261757,0.722281,1.26791,8.95326,1.34382,0.755306,1.26032,1.14137,0.411794,0.700517,1.63237,0.860935,1.39187,0.373434,0.79991,0.37182,0.612782,2.32697
"1431",1.07487,2.31287,2.29651,1.36285,2.8193,1.07474,4.59337,2.23287,2.96504,1.04566,1.36941,1.5083,1.43868,6.22184,1.40164,5.89022,5.28948,3.37298,0.525398,0.655217,1.68083,1.0577,1.63009,3.33394,3.31223,1.72068,4.58549,0.913457,2.71037,2.85123,2.57854,8.99106,0.543211,1.75908,1.60688,1.05576,1.62756,3.19849,1.44249,0.779765,0.693797,1.83736,2.23972,0.457319,2.54839,1.49624,1.49164,2.02982,1.93333,2.08886,1.64419,0.692337,1.45887,1.84151,3.95744,2.28759,2.52782,3.89422,2.83761,2.25133,0.757693,2.59517,1.83128,2.35498,1.59381,4.07387,3.49207,2.45838,1.52889,1.73586,1.55501,2.29602,2.18138,2.99026,1.20221,0.728791,2.78028,3.67852,1.1551,1.44288,2.00145,1.32955,3.17291,3.0091,3.66761,1.21458,0.927834,2.00157,0.615211,2.84495,4.72669,0.370322,4.93065,1.54091,0.735036,2.10207,0.346432,1.66207,1.80546,4.43234,4.05504,7.08205,1.35523,0.946439,2.19134,3.02283,7.32374,0.802213,1.22174,4.28801,1.3051,3.95946,0.44713,6.63222,1.94065,2.5255,4.44394,7.08901,9.08936,2.5433,1.85574,4.98124,8.12333,3.93456,2.83018,4.40515,1.16828,5.35701,4.17955,0.573603,1.70769,2.37636,1.57087,3.11335,1.82497,6.77557,2.68036,3.1411,0.760171,5.75557,4.42698,7.91928,2.18493,2.09327,1.9057,5.34464,2.97313,3.19335,1.02454,1.61111,1.32867,3.91913,2.85463,5.86863,4.60475,3.45466,3.40567,2.8237,2.34127,1.94647,5.28329,6.55799,2.91542,6.0098,1.75585,3.9321,1.18707,4.44917,10.6454,4.70966,4.03055,0.768035,4.59819,1.00365,1.66365,7.32872,1.39434,5.26599,1.3152,4.05855,1.39598,4.0953,2.0658
"1432",3.60929,4.21726,3.68842,7.41919,5.74843,2.86728,4.85549,4.67829,5.72606,3.07093,1.78261,11.2341,2.86122,5.11519,3.49096,4.69694,5.32224,8.10538,1.13888,4.87541,2.27886,4.66658,3.79473,6.06754,7.49803,3.86138,2.45885,2.4683,6.30893,3.94615,10.2822,6.20872,7.56303,4.50915,6.33936,8.00986,2.58113,4.70161,4.30916,3.5295,3.3616,7.33608,4.93527,5.84973,5.77637,5.28343,7.8022,4.19591,7.17674,4.54397,3.91106,2.87408,3.45599,9.48141,5.27227,2.87451,5.52613,7.58416,4.69711,4.36405,6.49783,4.21909,2.51755,8.37556,2.40739,3.68136,5.39634,4.6789,1.3152,7.39334,1.48969,3.84586,2.5509,6.45393,5.45933,2.27311,4.85056,1.78184,2.69987,3.47725,4.61522,3.44435,4.94737,8.5467,7.21079,2.19605,5.40678,4.9488,1.69112,3.11771,3.66181,3.57679,5.8984,1.15743,2.19578,3.07568,4.44936,5.91283,5.84434,4.95046,5.40093,10.2237,3.84175,7.92972,2.38004,2.97373,4.43126,2.60048,1.86819,6.47441,2.68617,4.06598,4.73181,3.39424,2.45743,5.78785,5.67837,7.79591,7.56404,4.24961,2.43967,4.94112,2.25884,8.45772,5.39389,3.10444,3.56136,6.3348,1.27492,3.6572,2.57061,3.72212,4.43691,4.71561,3.40572,2.46846,7.06229,5.50577,2.12748,11.5329,4.02461,7.20985,2.91795,3.96096,3.05043,4.90421,7.59499,2.07808,3.59072,2.26002,2.68373,5.33499,5.24434,4.84201,3.73825,3.86821,9.18178,6.30419,8.678,3.65196,3.4719,7.22268,6.97516,4.96955,4.90896,7.68924,5.79597,22.9217,9.2262,10.6588,5.56222,8.75206,4.40267,1.26558,2.72759,6.48978,5.15038,5.82799,2.12673,2.81878,2.12605,3.77074,7.19043
"1433",0.013183,0,0.249041,0.095009,0.035907,0.031287,0.074197,0.03439,0.238022,0.029786,0.152746,0.07684,0.148009,0.14984,0.037506,0.070288,0,0.095873,0.132556,0.116829,0.226758,0.193981,0.295268,0.078857,0.521725,0.431837,0.212647,0.215466,0.488857,0.274663,0,0.082274,0,0.110296,0.116095,0.396218,0,0.211829,0.187654,0.315104,0.041772,0.247494,1.74508,0.084804,0.104182,0.146804,0.041741,0.097413,0.036583,0,0,0.138421,0.276051,1.44456,0.503217,0.454506,0.372026,0.159529,0.042711,0.462212,0.215059,0.272814,0.036476,0.141145,0.076767,0.154665,0.292133,0.056142,0,0.072761,0.03491,0.039496,0.130347,0.239012,0,0.107258,0.129784,0.03748,0.046363,0.037474,0.052237,0.114541,0.270726,0.300431,0.07561,0.300707,0,0.322988,0,0.170582,0,0,0.073381,0.274168,0.09736,0.627233,0,0,0.079714,0.02843,0.059679,0.535619,0.027831,0,0.320808,0.053385,0.03022,0.096598,0.050179,0.055958,0.034231,0.185413,0,0.013878,0.073971,0.13866,0,0,0.166635,0.06684,0.075054,0.039391,0.016229,0.127111,0,0.038899,0,0.118922,0.057073,0.058444,0,0,0.100275,0.044342,0.027785,0.222144,0.069956,0.031882,0,0,0.05055,2.05023,0.039645,0,0.087545,0.047833,0.024925,0,0,0.100032,0,0.422243,1.04684,1.90447,0.17679,0.115712,0.21481,0.032953,0.071019,0.209044,0.416238,0.015266,0.101622,0.085903,0.238067,0.110814,0.124541,0.201476,0.195838,0.158599,0.161081,0.040692,0.179134,0,0.112047,0.030622,0.037311,0.04604,0.139873,0.434805,0.260237,0,0
"1434",4.79398,3.45607,3.12436,20.3164,2.17372,1.36703,11.2159,4.01031,14.2979,4.64188,2.89171,7.46978,18.9962,21.7098,7.28134,7.80848,23.2992,10.2055,1.14262,2.9602,4.1608,8.65415,3.05529,5.61201,9.94188,4.82851,4.83125,3.97768,6.96967,4.13213,10.1794,4.98066,9.21907,6.04189,3.82741,9.29443,1.27147,5.01279,10.0695,2.90834,2.72569,10.7456,9.65668,15.9169,6.50337,3.92048,13.2986,3.89872,7.84734,3.25711,6.58414,5.66698,5.60644,6.67881,9.79831,4.65666,12.065,8.51682,5.0083,5.47152,28.4248,5.56537,2.7779,9.8816,5.37117,2.20932,3.78163,3.28759,2.85575,14.8034,2.33954,6.76645,3.5717,7.03181,17.1937,4.10357,6.64233,15.0868,2.40735,6.99999,3.07393,4.13484,4.23345,16.5221,6.26174,1.07796,8.32884,1.97622,2.43301,3.92256,8.80175,9.70845,7.38095,16.4286,2.23387,3.93575,4.7918,3.77931,1.87061,3.74919,5.24955,5.01844,0.96961,2.41159,1.62308,11.588,11.364,1.1728,2.84986,2.37249,2.73018,5.22611,7.51848,6.19363,4.74694,5.97119,3.75696,11.8228,11.479,3.12352,1.70453,12.7028,6.71485,8.7655,3.1406,3.0166,6.83991,6.38028,2.53684,8.59268,2.26569,3.64225,11.1628,6.13475,34.8404,1.15132,11.5115,5.03278,19.3953,10.7495,2.27238,8.08606,2.89654,11.1672,3.71591,3.80123,12.2181,2.10454,6.5112,6.60051,2.94165,4.78083,4.50775,3.0831,12.2868,17.0538,5.4235,4.60176,3.36036,2.57313,4.32576,6.62416,5.12052,5.19414,17.453,3.39581,2.69617,25.2856,6.67492,14.1487,3.51827,4.92973,4.1708,2.228,0.76622,10.4792,3.55322,2.84681,1.99355,2.11976,4.10144,4.05866,5.55225
"1435",8.25387,11.9776,8.62347,15.1689,23.0121,11.2697,11.0544,9.49649,7.66987,4.99533,9.47744,24.3307,43.5876,27.557,14.9974,8.22432,47.453,13.8581,4.19799,15.4493,10.3499,11.2261,9.48339,16.5354,32.0676,16.4027,17.7642,5.19569,9.25883,10.0866,14.6373,24.0078,24.5153,13.2625,7.86967,85.1082,5.22551,10.9146,5.79762,22.261,18.5072,33.8364,16.5843,18.0917,9.24377,41.3848,24.3737,23.8501,19.629,8.99269,15.2265,24.1525,9.56291,43.4625,9.59385,17.9216,30.9476,23.2097,12.8124,7.30035,18.2453,10.1636,28.0934,20.92,9.80972,10.7126,6.33729,11.2928,8.68198,26.281,8.14878,10.6524,31.8694,11.2078,38.8745,7.78356,9.84261,65.4271,6.44865,7.78676,11.1767,10.4414,10.5628,13.1614,10.0168,15.2435,13.0235,12.8237,4.22533,26.341,10.5783,12.9962,27.0231,9.32675,49.4695,8.24888,18.2573,15.6263,7.71579,22.7246,15.3593,9.36912,11.7743,14.7482,11.173,16.0961,15.7465,10.2942,7.24041,9.361,13.7998,10.3595,35.3413,6.79793,18.8387,27.8505,15.266,37.1001,53.2207,4.17931,19.6251,15.7842,8.49047,13.2017,30.5702,4.05921,11.8989,15.2906,7.70243,29.8084,7.31146,3.16653,2.95091,14.6237,53.7132,4.88305,14.4145,13.0779,26.1498,45.0842,13.3217,12.1906,8.30887,43.4549,7.5257,7.67893,18.4396,11.2936,4.53233,6.15011,8.92464,37.1334,22.5087,16.2711,12.82,21.5252,26.8095,13.4513,27.2867,7.93042,15.6242,17.8897,8.03196,29.363,27.2817,6.38855,7.26108,55.2105,34.7959,54.9087,19.8885,23.0872,12.8998,5.62235,5.8265,19.1731,20.5272,11.4995,13.2137,12.6163,4.41497,22.5398,30.0431
"1436",1.02864,1.02607,0.898727,2.43561,1.32027,0.799125,1.81184,1.40929,2.59439,0.560138,0.760994,2.09204,0.57122,3.51597,1.10536,1.90708,3.38909,0.947225,0.18603,1.02122,0.867909,2.64975,0.911638,1.10668,2.10338,1.60264,0.99228,1.05137,1.69801,1.0536,1.87164,1.96288,2.29244,1.24606,1.16222,1.98871,0.452842,1.82828,1.73335,0.982708,0.597947,1.21567,2.24088,1.69341,1.18137,1.89543,2.73373,1.37804,2.30006,1.6494,1.12143,0.874172,0.852305,2.37959,2.94257,1.07372,1.82388,2.14929,1.40262,1.14668,2.83705,2.64945,0.76785,2.0046,2.04696,0.964696,1.70825,1.53641,0.662393,1.5031,0.7055,1.4855,2.43906,1.56214,1.91736,1.01605,1.63926,1.42019,1.58762,1.07286,0.982348,1.45476,0.730928,2.85581,1.39006,0.202566,0.763288,0.596823,0.464072,0.722537,2.22753,1.41384,1.78504,1.15145,0.54654,1.68323,1.44435,1.30853,0.753267,2.16254,1.20606,2.2185,1.26547,0.734326,0.454511,1.46846,2.23931,0.659753,0.394356,2.30882,0.797469,1.69507,0.869525,0.888122,1.30803,1.95568,1.03324,1.49375,2.02285,1.32076,0.789988,3.13996,1.37566,1.98605,1.87621,1.00448,1.2991,1.83585,1.48979,2.00129,1.43772,1.20647,2.53308,1.49351,2.8621,0.935273,2.57224,2.12976,1.08021,2.60051,1.62457,2.91744,1.12388,1.26348,1.52347,1.38286,3.31136,0.854398,1.12585,0.842309,0.79548,2.27271,1.44721,2.73819,2.49762,2.5333,1.86908,1.55387,1.62126,1.29084,2.36581,1.47401,1.65435,1.8646,1.79902,1.97285,2.33334,1.9934,3.17441,1.36514,1.29178,1.10789,2.23058,0.514667,1.06928,3.38648,1.93739,3.15311,0.385459,1.55325,0.645858,1.37243,1.5983
